subject,bone,bucket,r2_95,r2_50,r2_5,rmse_95,rmse_50,rmse_5,m_95,m_50,m_5
14874R,tpm,1.4000000000000001,0.963759075215888,0.9607037828209946,0.9978841910953097,0.08224945365391531,0.08564633018065893,0.019873374035180462,-3.6523036803551743,-2.909644859835536,-2.09956213902185
14874R,tpm,1.5,0.961374624019281,0.9552623646096203,0.9976343112216322,0.0905974193666835,0.09750255135357093,0.022421170027524088,-3.782341166741908,-3.026842641716742,-2.122554418422851
14874R,tpm,1.6,0.9556440861479856,0.9480182705067968,0.9973869957888412,0.10317664137043528,0.11169429295343958,0.02504238428500985,-3.9270062241860475,-3.150454688396127,-2.14527831421612
14874R,tpm,1.7000000000000002,0.9499619515122397,0.9435728090739305,0.9961993818464345,0.11605418871352985,0.12324089780155663,0.031984366801112364,-4.073617797651017,-3.2688667787255095,-2.1790572093830742
14874R,tpm,1.8,0.9466711195969706,0.9380568568007946,0.993786470103155,0.1264858257707515,0.13631926848307857,0.04317474920661067,-4.213070881093863,-3.3909093375835044,-2.2226328560301454
14874R,tpm,1.9000000000000001,0.9436986419466362,0.93744735095429,0.9904936183393196,0.13682178756595492,0.144217737493342,0.05622163197716851,-4.351507144492282,-3.4991740437195014,-2.2721763856233568
14874R,tpm,2.0,0.9422687848156801,0.9322442852453379,0.9863896808587783,0.14549265354048135,0.1576190409712906,0.07064311963511506,-4.483166541210891,-3.620143762579031,-2.3265637998266246
14874R,tpm,2.1,0.9426304102551712,0.9360671126042536,0.9806101417559089,0.15195808590625798,0.16041504660345243,0.08834261680099034,-4.604139578900562,-3.7065739369867994,-2.3878019332050644
14874R,tpm,2.2,0.942447901753388,0.9346602271975222,0.9729699302614591,0.1591317794424146,0.16955677524973864,0.10905608962803576,-4.725593207738299,-3.8134298637502533,-2.4550981066284505
14874R,tpm,2.3000000000000003,0.9440147535458013,0.9355197974967986,0.9634624458750886,0.1637872520252117,0.17577475273613852,0.13231620466967112,-4.833441635347674,-3.910079229299379,-2.527385485102554
14874R,tpm,2.4000000000000004,0.9448271638705991,0.9379453647438153,0.9519818911724014,0.1693808572043736,0.1796341012536765,0.15801714017900514,-4.942800901079496,-3.995471300295,-2.6038615504979683
14874R,tpm,2.5,0.944144593446069,0.9320040240057486,0.9391591210690425,0.17725311333397262,0.1955702853113583,0.1849945793764338,-5.059016185438571,-4.11004149453165,-2.6831808853040697
14874R,tpm,2.6,0.9450140459218392,0.9322979009675176,0.9246631120569402,0.18264212404066044,0.20266377758833082,0.2137858243323358,-5.163758046646907,-4.206210984422759,-2.7649334375527306
14874R,tpm,2.7,0.9442629009224429,0.929190551582664,0.9093806394860926,0.19070515763373044,0.21494921514700108,0.24316482627083333,-5.276776421291534,-4.313631316937984,-2.848245093411766
14874R,tpm,2.8000000000000003,0.9445007467846248,0.9260722642101255,0.8941919870185118,0.19710270736537963,0.22748497764228737,0.27214997535741564,-5.382420113066527,-4.421477609729004,-2.932667456508826
14874R,tpm,2.9000000000000004,0.9414471168362525,0.92286982465621,0.8774836683642431,0.2094418017099428,0.24038168890687633,0.3029606439519627,-5.504649474005997,-4.529960067740635,-3.017885294882473
14874R,mc1,0.5,0.9823504405194777,0.9913704725005898,0.994019634579242,0.022688737694766103,0.01586488424370391,0.013207093729208813,-2.2281550563079686,-1.986482625605496,-1.8306759081629989
14874R,mc1,0.6000000000000001,0.9751398023805721,0.9926007050401021,0.994060302275594,0.03153423385429105,0.01720383092209208,0.0154138868873571,-2.401471406586658,-2.051807306710032,-1.8934222269947762
14874R,mc1,0.7000000000000001,0.9736580400136063,0.9932314703663013,0.9954392746778052,0.037188074691837096,0.01885067122861097,0.015473786847931463,-2.5481486040244072,-2.1105112640142596,-1.9252535759646148
14874R,mc1,0.8,0.9758746918179617,0.9941521590489062,0.9964402963253647,0.04010428753640374,0.019744773065452675,0.015404985501747485,-2.6616840811161286,-2.1544276808317835,-1.948785640941365
14874R,mc1,0.9,0.9761061571912774,0.9905726406696357,0.9969163795237689,0.04439867150849926,0.027888297630996487,0.015949880541530514,-2.7766866974775732,-2.2383681681556125,-1.974438490488717
14874R,mc1,1.0,0.9750133936486567,0.9891518377528773,0.9967168418857765,0.0499866045569642,0.032936548463862035,0.018119487062893406,-2.8938498377278865,-2.309789826749867,-2.0081081373512464
14874R,mc1,1.1,0.9738979070418895,0.989532784321046,0.997109319671171,0.05577185142024165,0.03531774627212342,0.018559976809937373,-3.0075320359079107,-2.3636325627213037,-2.0284486416207685
14874R,mc1,1.2000000000000002,0.9714956138719559,0.9882936029731365,0.9969170094697813,0.06317130723616662,0.040483275358608004,0.020775434393307486,-3.126188171612086,-2.428731529245784,-2.057045355358355
14874R,mc1,1.3,0.9683179069224641,0.9884732043401798,0.9965949673387968,0.07175193464360131,0.04327937493449823,0.023522708335681826,-3.248259092638872,-2.480431236555845,-2.0866936562411524
14874R,mc1,1.4000000000000001,0.9679959922451937,0.9850662313815726,0.9957774876901545,0.07729218231854969,0.05279807580559257,0.02807494074504408,-3.3541045029423993,-2.5560898749109215,-2.1219862587875
14874R,mc1,1.5,0.9692744244689333,0.9820876518244084,0.9946968782356548,0.08080337121897656,0.06169581823197733,0.03356953045431805,-3.4445319100714067,-2.6311853016134403,-2.1601942228288786
14874R,mc1,1.6,0.9673030985132826,0.9816053823717525,0.9935947158936751,0.0885847411059726,0.06644327077123308,0.03920801175165428,-3.552463054553417,-2.692247969462554,-2.199104718350599
14874R,mc1,1.7000000000000002,0.9664917870595735,0.9777227166747419,0.991693379098531,0.09496996358392183,0.07743579337133928,0.04728493903255016,-3.652849493088167,-2.7710470585489464,-2.244285747436944
14874R,mc1,1.8,0.9655417247689121,0.9743799057910842,0.9898801721473542,0.10167341131941256,0.08766999636520371,0.055099440612349435,-3.752423849721636,-2.8490101939721604,-2.289839645069197
14874R,mc1,1.9000000000000001,0.962109905182981,0.9693944056022853,0.9864589353508222,0.11224284621595543,0.10087794673386294,0.06709995525968353,-3.8641467213493903,-2.934117807472123,-2.344270912240913
14874R,mc1,2.0,0.9589314329937445,0.9633245974494771,0.983054209819031,0.12271297636745797,0.11596399269539844,0.0788254806499059,-3.97558184158065,-3.024070193228795,-2.3999985979699487
14874R,mc1,2.1,0.9547911486380081,0.9622302423252693,0.9786780269020362,0.13489463545004832,0.12329771881133464,0.09263959289596713,-4.091699672517427,-3.0984100132029373,-2.4603491394559747
14874R,mc1,2.2,0.9518440364680308,0.9559926771446043,0.9731413546607738,0.14556312704138472,0.13915179501671532,0.10870972334276129,-4.204148311765523,-3.1896676596178843,-2.5253620248588367
14874R,mc1,2.3000000000000003,0.9500655525006008,0.9522142155123257,0.9663401967606614,0.15468329825850213,0.15131872014727812,0.12699864455516893,-4.311772222036394,-3.276002707363634,-2.59472788875114
14874R,mc1,2.4000000000000004,0.9467501000825201,0.9471801754695335,0.9579754678464738,0.1664029685945817,0.16572962546220413,0.14782677944078162,-4.425773736292015,-3.3664631352645675,-2.668402570392661
14874R,mc1,2.5,0.9442221833892958,0.940212103712482,0.9486174178629281,0.17712995749878405,0.18338672705986375,0.17000794820273324,-4.537277133566204,-3.462093746539736,-2.745023436340837
14874R,mc1,2.6,0.9421668661188317,0.9389289634484188,0.9375811377797254,0.1873110636203205,0.19248314776786496,0.19459558854275186,-4.647006229952909,-3.544990412432466,-2.824865463342273
14874R,mc1,2.7,0.9379153566346218,0.9349625362253687,0.926810788924098,0.2012715325025092,0.2060022939506915,0.21853137126514696,-4.764888201107316,-3.6353379330337794,-2.905958239553646
14874R,mc1,2.8000000000000003,0.9354482973960324,0.9319653255361042,0.9131587198648797,0.21257043967301267,0.21822986075403975,0.24655404294917646,-4.877590853059322,-3.7239092657666237,-2.989775662571832
14874R,mc1,2.9000000000000004,0.9294756123659931,0.9274448571150257,0.9018228833120757,0.2298576089723293,0.23314350633174374,0.27120291895928467,-5.001114509885622,-3.8163761535353458,-3.074005227584776
15006R,tpm,0.5,0.9439182575564925,0.9741558054845847,0.9924543847088297,0.040444004350900224,0.027455218205281306,0.014835108560185115,-6.976819533652343,-2.513030188540639,-1.918834477540231
15006R,tpm,0.6000000000000001,0.9464999331095,0.9656540987085218,0.9934601967907652,0.046260162944157475,0.03706529443642846,0.016173809952184787,-7.6051711154295525,-2.732263047830823,-1.979126160378793
15006R,tpm,0.7000000000000001,0.9534257131315055,0.9722021481833604,0.9939466853492127,0.04944845862709951,0.03820192691964052,0.017826918386707424,-8.103688809768897,-2.8574456670425397,-2.0336158943919598
15006R,tpm,0.8,0.9594492120510454,0.980352274947617,0.9954763838211114,0.05199409450373792,0.03619182693406824,0.017365897959100547,-8.527567544088212,-2.8832472218307763,-2.0556706684120063
15006R,tpm,0.9,0.9406706917344073,0.9767028394462086,0.9957904751479323,0.06996190343259256,0.04384080001195022,0.018635605713138218,-9.185698772996727,-3.026586295271207,-2.092080581945916
15006R,tpm,1.0,0.9361423036366879,0.982476084851806,0.9960995897161219,0.07991101073275954,0.04186157563708518,0.019749456407400175,-9.770003627494125,-3.0391729789968904,-2.1235599804624736
15006R,tpm,1.1,0.9476461753674662,0.9707832036916618,0.9939943178676932,0.07898626949483183,0.05900566266676074,0.026752142358443923,-10.058714158243216,-3.201103845425788,-2.181046718940453
15006R,tpm,1.2000000000000002,0.9307457843247575,0.9725425546544932,0.9939313133158841,0.09846618807760373,0.06200034151817994,0.029148175513677693,-10.67415958168935,-3.3012549371935145,-2.220134644156765
15006R,tpm,1.3,0.9279052502726564,0.9764979544106435,0.9933797995851265,0.10823768673938589,0.06179872497285451,0.03279912449162467,-11.214395706381598,-3.362350357739363,-2.263050318650745
15006R,tpm,1.4000000000000001,0.9122787357159574,0.9749662749829154,0.9900026943979072,0.1279634166458833,0.0683590667226315,0.043199117032535254,-11.835877865534687,-3.468788132806352,-2.3266956072392957
15006R,tpm,1.5,0.9039774671727892,0.9710000092003114,0.9887277181237751,0.1428453297303847,0.07850157988813872,0.04894241410778372,-12.43904555652674,-3.5889107897762385,-2.3793966765239776
15006R,tpm,1.6,0.8883821815362719,0.9666050006587878,0.9862849535053348,0.16367124497386465,0.08952541450275896,0.05737256451231337,-13.077363608467728,-3.712615344938372,-2.4395443600341653
15006R,tpm,1.7000000000000002,0.8887540914166145,0.9547119245330979,0.9843095002719259,0.1730424525765126,0.11040851558269611,0.06498737962204586,-13.649454579561686,-3.8624252371811165,-2.4980264569385744
15006R,tpm,1.8,0.8704377737815348,0.9578435374074488,0.9827911625619087,0.1971513831185051,0.1124586091758448,0.07185159171116062,-14.294312060241493,-3.949996464349891,-2.554352565564141
15006R,tpm,1.9000000000000001,0.8518895521226041,0.9476006797004269,0.9802987318733039,0.22191602898221288,0.13199535597742815,0.0809362196555185,-14.948605722118668,-4.095566927600159,-2.6158954557868244
15006R,tpm,2.0,0.8338329717512724,0.943399816496887,0.9789202291270962,0.24683579634620761,0.14406040614203555,0.08791614937009369,-15.610873827173709,-4.228058692137138,-2.672450384798194
15006R,tpm,2.1,0.8108172719089695,0.9392402361130581,0.975325203132651,0.2759457338982431,0.15638351883908358,0.09965744196550523,-16.26864307779071,-4.361356316446827,-2.739006765432734
15006R,tpm,2.2,0.7930297129500504,0.943482578073806,0.9724985924926732,0.301772971456984,0.15769484978123163,0.11000281497863476,-16.944239506316656,-4.446947729804111,-2.8036904114870063
15006R,tpm,2.3000000000000003,0.7382525014575375,0.9392230016922821,0.970327117889783,0.3541478171398629,0.17065260528077045,0.11924032879502455,-17.377601000378103,-4.576452443386254,-2.866364902300334
15006R,tpm,2.4000000000000004,0.6986626514847032,0.9441478988697352,0.9678589616417967,0.3958477247982544,0.1704203408861094,0.1292800833317551,-17.8983016101084,-4.646376764801736,-2.930521013885012
15006R,tpm,2.5,0.6633812674330568,0.9476604852596286,0.9652442815368789,0.4351413989370641,0.17158373186715195,0.13982164222861018,-18.425779883943317,-4.7230815538163915,-2.9956326408445597
15006R,tpm,2.6,0.6157942115722091,0.9488858394909422,0.9626315864727334,0.48278861314194926,0.17609445583406444,0.1505661677575962,-18.765029990251485,-4.815062832480569,-3.0611775388213887
15006R,tpm,2.7,0.5972276705426055,0.9539906914441383,0.9597005924603211,0.5126489490586613,0.1732659049920092,0.1621584515825192,-19.40819046361461,-4.837379685523712,-3.128212653685611
15006R,tpm,2.8000000000000003,0.5623605195139533,0.9585220147024934,0.9553320587806168,0.5534867987045695,0.17039539227413034,0.1768263522599748,-19.819888002858427,-4.822961062223571,-3.1998819004951797
15006R,tpm,2.9000000000000004,0.5482833103076685,0.9567494834453741,0.9503238970462594,0.5817311120221309,0.18000512581268344,0.19291366064341808,-20.486784925766163,-4.918614673901331,-3.2739216081383766
15006R,mc1,0.5,0.9437897835626277,0.9892732985046221,0.9904260102659573,0.0404903031118565,0.017687909060952498,0.016710516665947632,-5.995117924483961,-2.21957146877137,-1.8434431058907568
15006R,mc1,0.6000000000000001,0.9456489116043691,0.991816098630304,0.9912326315474724,0.0466266397655378,0.018092983578941773,0.01872684538573112,-6.54358953925425,-2.2829321892842653,-1.9141025471913167
15006R,mc1,0.7000000000000001,0.9511238989244304,0.9891634486703927,0.9939069741496135,0.050655654239851654,0.023852021817958573,0.0178852972339098,-6.999121947059741,-2.38948303314354,-1.935098515358157
15006R,mc1,0.8,0.9329639672760225,0.9908740221053018,0.9956626633211874,0.06685109459287222,0.024665735876174228,0.017004581105911562,-7.612538954444735,-2.44769164381282,-1.9457794480801618
15006R,mc1,0.9,0.9422810080820015,0.9889374213959746,0.9964482320495867,0.0690059188275533,0.030210308420008845,0.017117851965393695,-8.007125050345598,-2.5370685262256236,-1.9688399225894326
15006R,mc1,1.0,0.9364049327831563,0.9896116972904548,0.9973088431467969,0.07974651542032672,0.03223089001182825,0.016404745816996743,-8.523592630016633,-2.5992880812960086,-1.9747470159498992
15006R,mc1,1.1,0.9380681301636996,0.99059615475163,0.9977643564092971,0.08590817474970462,0.03347573587088711,0.016322199439987358,-8.967418865391481,-2.6495573426901458,-1.9883670986210331
15006R,mc1,1.2000000000000002,0.9292453912232894,0.988302730699295,0.9973595374432225,0.09952710800952436,0.04046748944645213,0.019226667884707983,-9.487409302634743,-2.729451112722262,-2.0175261458203804
15006R,mc1,1.3,0.9368085896600974,0.9882908725718272,0.9968911793707741,0.10133412150028355,0.043620330203680356,0.022476284218020105,-9.830939429570401,-2.7897734003859185,-2.0474146646721
15006R,mc1,1.4000000000000001,0.9331824839279605,0.9849360396546495,0.9968724603915607,0.11168080855775618,0.05302772166014112,0.02416210656328025,-10.288651678118814,-2.8747709705969946,-2.0703650597617087
15006R,mc1,1.5,0.9325079451900778,0.986353525666092,0.9967226755310387,0.11975834687865575,0.053850494853393764,0.02638998767817535,-10.715448259733558,-2.9186591161748527,-2.0943596977121772
15006R,mc1,1.6,0.9371776764362972,0.9556056136702239,0.9956230007237715,0.12278989231727797,0.10322137723914677,0.032411106526848615,-11.053634757740822,-3.0573219478686573,-2.128984780916821
15006R,mc1,1.7000000000000002,0.9432235015724119,0.9619640179134195,0.9953698578209328,0.12362176518218437,0.10118309400111315,0.03530269021664303,-11.32397017752318,-3.090466197322189,-2.15539626098066
15006R,mc1,1.8,0.9313559759746006,0.9343022860445297,0.9925617818393098,0.14350333517943042,0.1403898649712332,0.04723838955984029,-11.790544833924338,-3.2254229866097135,-2.201539607912707
15006R,mc1,1.9000000000000001,0.9406603236176955,0.9417224032090175,0.9903285428064256,0.14046509316238015,0.13920237402071015,0.056707667178817436,-11.899410644422897,-3.2808087755043034,-2.2461078921950377
15006R,mc1,2.0,0.9256911077998855,0.9348216789687402,0.9816472806573462,0.1650654228077725,0.15459210106425902,0.08203249615633881,-12.360954808255784,-3.3961720737181427,-2.3130655247514156
15006R,mc1,2.1,0.9282550766731934,0.9367510953573783,0.9779730469133228,0.16993331527113684,0.15955464304950503,0.09415863538405493,-12.699473297497232,-3.4856663010767046,-2.3695854245950434
15006R,mc1,2.2,0.9263576629955858,0.944222724962447,0.9710305993225419,0.18000730063512002,0.1566588682983614,0.11290055933467208,-13.085548160545372,-3.5132490927379667,-2.4357614606642475
15006R,mc1,2.3000000000000003,0.9335990755726982,0.9397756161311226,0.9641469676807063,0.17837351154646136,0.1698750048432786,0.13107088916433082,-12.856015568972067,-3.6157515900152015,-2.503479323325032
