sub,bone,n_iter,rmsd,h_before_rmsd,h_after_rmsd,h_diff_rmsd,h_ratio_rmsd,d_mean,d_median,d_std,d_max,d_99,d_95,h_before_mean,h_before_median,h_before_std,h_before_max,h_before_99,h_before_95,h_after_mean,h_after_median,h_after_std,h_after_max,h_after_99,h_after_95,h_diff_mean,h_diff_median,h_diff_std,h_diff_max,h_diff_99,h_diff_95,h_ratio_mean,h_ratio_median,h_ratio_std,h_ratio_max,h_ratio_99,h_ratio_95,before_points,before_cells,before_A,after_points,after_cells,after_A
50024R,mc1,200,0.003900120913011299,0.4341291162956748,0.432564718132193,0.003920130670794294,0.003920130670794294,0.002393886984151993,0.001467698024241357,0.003079001176228382,0.04751041537577656,0.013557826082580379,0.007998317214212135,0.4085781084506709,0.406046514957831,0.14673792594464238,0.7437169255542325,0.6912966839569844,0.624884701950674,0.40730520909534695,0.40619959453587595,0.14565267596779416,0.7250760505330148,0.6823257676234225,0.6223329973574201,0.0012728993553238765,0.0005302790522651729,0.003707715159949343,0.048029311605196634,0.013520443254513648,0.007958835146323612,0.002924866855540609,0.0012599924667596987,0.012391184779886632,0.14630552713076425,0.05989244151231527,0.019023583890632613,3653,7047,98.99446985444474,3545,6836,98.69829393826217
50024R,mc1,400,0.006764361807337216,0.4346055846219706,0.4317012768691021,0.006701532449041297,0.006701532449041297,0.004360994240886266,0.0028241260694063294,0.005170910934402103,0.06269186497663605,0.023844119656192184,0.014157384058534055,0.4092720518970319,0.40845330825507176,0.14621354834829106,0.7447784239731017,0.6892401890929901,0.6246158051404227,0.40690820261526306,0.40765832871504615,0.14419329767651892,0.7242539596278841,0.6751128739372406,0.6192427571962142,0.002363849281768821,0.001189182619150353,0.006270785735347243,0.06297018550848998,0.023979123573901,0.014094884057414504,0.00524400906557278,0.002767163905172952,0.02166470359435105,0.2420706213661746,0.10375348410038301,0.03340176314076814,3653,7047,98.99446985444474,3542,6829,98.87916676093809
50007L,tpm,25,0.0013603097895688837,0.47868913807858304,0.4782400148703557,0.0013800165566699774,0.0013800165566699774,0.0007418788856063271,0.0003993244207620612,0.0011402010536253925,0.016635250524798022,0.005833896046567254,0.0026886321933243117,0.4682216108929193,0.45937270829854665,0.09955809363008325,0.7172612326516394,0.6953058198935829,0.6310825528952202,0.46782765992712594,0.45921822053724404,0.09925115833232076,0.7172057497324883,0.6952689487698558,0.6304274612102024,0.00039395096579335204,0.00014425794056982522,0.0013225915216852656,0.018836455793759976,0.005706323101685031,0.0026447295781239924,0.0007384392408148517,0.000312111392263191,0.002613461826624102,0.04878440023020669,0.010427171980802943,0.0050593649392412735,3167,6083,82.39000790981453,3114,5982,81.83547946356668
50007L,tpm,50,0.0019299208612370787,0.47780451799646345,0.4770468243331476,0.002006195385095097,0.002006195385095097,0.0010973253558020236,0.0006071623160750003,0.0015875993178859802,0.02082691011998753,0.007997294745369515,0.00413815369834247,0.4674275363433455,0.45938747875517216,0.09903865753241589,0.7165733852476149,0.6934080453242379,0.6290476047809226,0.4667653657321638,0.4590568477476499,0.09850769492410398,0.7160129522951977,0.6932798988787435,0.6277217962161342,0.0006621706111816711,0.00024386528045969302,0.0018937660903248206,0.02079487963820348,0.0084903261961746,0.004157344941821662,0.0012322706615347332,0.0005337920638604556,0.003581484456940238,0.03359322859883032,0.015310641930297653,0.007852224160284164,3167,6083,82.39000790981453,3107,5968,81.94185014025493
50007L,tpm,100,0.0031609429679929314,0.4796555186686511,0.4783474851348043,0.003188464506550186,0.003188464506550186,0.0018253394876393003,0.00101278164938765,0.0025806387197297997,0.026954180337957892,0.013207320112810499,0.00712077118933615,0.4691188635185924,0.4600991861760283,0.09998454120671331,0.7173094000592688,0.6986744986869211,0.6327488724692374,0.46797280302202127,0.45941457052253765,0.09908467170306588,0.7165938971498942,0.6973561077756913,0.6306593371834617,0.0011460604965711967,0.0004276513394489978,0.002975374135756595,0.03203085768982217,0.013534354018641266,0.007138020009971879,0.0021235462763653057,0.0009427472856026896,0.005570903815125602,0.04719492864870784,0.023428433776166376,0.013300760601519976,3167,6083,82.39000790981453,3104,5959,81.85563368699522
50007L,tpm,200,0.005174387360149264,0.4792974981772476,0.4770054147443198,0.005053046938162962,0.005053046938162962,0.003139398559412329,0.0018132008696801778,0.004113205713070069,0.04085704989501522,0.020960927835431565,0.012000496164815903,0.4687008652371742,0.459531583538322,0.10022769420121878,0.7172975641872533,0.7005630402239638,0.6320507557681604,0.46667315172668505,0.4584606548289798,0.09874378538866589,0.7153704070436004,0.7004894684674322,0.6290589118215473,0.00202771351048905,0.0009441214454350977,0.004628354057184719,0.03930454230183522,0.019910011957895848,0.01162900948536635,0.0037909612946174136,0.0020442608572704916,0.008773339168548085,0.06284694481416805,0.03524396424197295,0.02171916318116117,3167,6083,82.39000790981453,3067,5893,81.74458771314792
50007L,tpm,400,0.0085681202371579,0.4799591297014766,0.47580969399570516,0.008334796290699217,0.008334796290699217,0.0055847753473910345,0.0035561189811925183,0.006497920337890277,0.05332149973789524,0.03204382966250672,0.019676349804973108,0.46945193992677703,0.4607614373994815,0.09987813716116511,0.7170133464581462,0.6979673262360245,0.6318023688897466,0.46572882185856335,0.4576996251052292,0.09742448044778663,0.7137874601204608,0.6984173541150781,0.6258368697565445,0.003723118068213781,0.0020532638697561834,0.007457024946826551,0.0601942392724476,0.03105546593873299,0.019070823582381234,0.007033480868646401,0.004538437084711376,0.014387461042882035,0.11166627602897769,0.05533582307591023,0.03574696951957323,3167,6083,82.39000790981453,3060,5875,81.84615029934915
50007L,tpm,800,0.014171743052281511,0.4800384117446332,0.47221424791047556,0.014279098237222676,0.014279098237222676,0.009928875040092218,0.006927078591888504,0.010112158106859436,0.07372889199212083,0.04770956224038113,0.03125182750555627,0.4695315501268591,0.46159933926403407,0.09988493472881085,0.7169416050280977,0.6982912205545168,0.6314751367222796,0.46244646193990246,0.4555237542140806,0.09554876121082047,0.7111892989730176,0.6955471975362666,0.6195687276373902,0.007085088186956567,0.004681482699455453,0.012397345355006622,0.07600038275244991,0.04802167621696649,0.031517061313148936,0.01344445071797544,0.01018737687977004,0.024332090367865246,0.18892469242650523,0.08638579403754515,0.05944313239289317,3167,6083,82.39000790981453,3049,5859,81.9463648975046
50007L,mc1,25,0.000884307549335252,0.5067894470636185,0.5065320807715842,0.0009093160978409934,0.0009093160978409934,0.0005646547610186448,0.00038804987464421254,0.0006805621519525577,0.013222688372665799,0.00346123786976287,0.001599346820341305,0.49134801916262716,0.4698489018747738,0.12414776566660714,0.7563382706717006,0.7235192772636991,0.6889830970953372,0.49111338357079976,0.46967494590777104,0.12402577687090366,0.7575279437061355,0.7226495910222057,0.6883210953692175,0.00023463559182738302,0.00014945435251184636,0.0008785225693404722,0.014780842601370692,0.0035021703173040097,0.0014949373282686417,0.0004475741884816088,0.00030385605514021664,0.001681362227205983,0.027855405156374767,0.005791275538173159,0.003050039352042105,2684,5117,72.53372942387016,2603,4970,72.41857367307723
50007L,mc1,50,0.001327616357881991,0.5058492846720791,0.5054014925566903,0.001271818324915498,0.001271818324915498,0.0008479564678279402,0.0005798340546285048,0.001021535619733647,0.015139822453503803,0.005501847671798534,0.002434954587021107,0.4902782257660587,0.467297488057775,0.1245422022566638,0.7661607444197741,0.7226871912434231,0.6886268296873809,0.4898629371832405,0.4669138119248065,0.1243582383790433,0.7716125714968238,0.7210390149114937,0.6873954423542776,0.0004152885828182086,0.000267612224230801,0.0012021053383841648,0.014595489299740971,0.004816630138819654,0.0022586980348508904,0.0008075860956125279,0.0005532158905508885,0.002308994267662367,0.023295071987432116,0.008535969285762047,0.004662374147888828,2684,5117,72.53372942387016,2612,4982,72.40756902826138
50007L,mc1,100,0.002072090900381104,0.5058983970028819,0.5050230397647559,0.0020523301882860723,0.0020523301882860723,0.0013694491552851745,0.0009628149396176284,0.0015550465300211746,0.023090706125726744,0.008186955488537574,0.0038179629237811053,0.49048611652288043,0.4677459217391827,0.12392157838079987,0.7664068678359828,0.723286264444749,0.6883930606924181,0.4896667096423611,0.4668679874340835,0.12359119774991176,0.7726201965374454,0.7204686789901812,0.6856541601824626,0.0008194068805193286,0.0005616097299549483,0.0018816566014838968,0.019622464855277855,0.008117754541029126,0.003824232762340353,0.0016081384632186783,0.0011395691286416013,0.0036239112589456766,0.030408189808947446,0.014172242569834532,0.007870385707743153,2684,5117,72.53372942387016,2611,4982,72.41424029518356
50007L,mc1,200,0.003487069953702414,0.5071444865126772,0.5054756143049343,0.0035263559312971727,0.0035263559312971727,0.0024098478721904203,0.0017223634200025395,0.0025203749909316,0.030103828378791265,0.013175584806007704,0.006716703544176366,0.49155495948491407,0.4706097384630839,0.12477680876665942,0.7618625843294817,0.7226540109506082,0.6894457648960889,0.4899852775295918,0.4695558172992333,0.12417739110320979,0.7681905057951548,0.717253711163405,0.6848390300987865,0.0015696819553221825,0.0010849079433289943,0.0031577341106132856,0.028788395718077897,0.013359408433890088,0.00674798651301972,0.00308706701600717,0.0022048462419156432,0.006185409423562809,0.045991577500954194,0.02289713554617883,0.013882420543365814,2684,5117,72.53372942387016,2611,4980,72.4721708445433
50007L,mc1,400,0.0060812429533736384,0.5062429900931187,0.5030966110760636,0.006078644618122979,0.006078644618122979,0.004406726895054974,0.0032115191226040887,0.004190736681104609,0.03783974052505503,0.020965586807349924,0.012104315712334788,0.4909154968683907,0.46993053430759324,0.12362823283086537,0.763286522701324,0.7231081823728129,0.688280775304958,0.4879073779923645,0.46768929492862044,0.12268899941248197,0.7728208888395465,0.7136937565825987,0.6812708829159501,0.003008118876026169,0.00225293749488531,0.005282153085734124,0.043020160729648205,0.020861737099967803,0.012134049414340747,0.005996774646263241,0.004566342691943867,0.010731079154003441,0.08381762372154213,0.03755258473231362,0.024963245454280285,2684,5117,72.53372942387016,2604,4968,72.33847983535362
50007L,mc1,800,0.010903022192133885,0.50558500420541,0.4994141494469435,0.010992319804570206,0.010992319804570206,0.008253488327737335,0.006256672214826931,0.007124312131431889,0.05673581574129268,0.03275773141651797,0.022065095508478957,0.4901403990744548,0.4671489601634379,0.12401042566058153,0.7673586848940586,0.723192488052282,0.6875384471071265,0.48406348873794997,0.46178977540940147,0.12286997818286843,0.7805091455315465,0.7080128575125737,0.675433087551289,0.0060769103365047655,0.0050687282646429965,0.009159817435300113,0.06820952127796898,0.032424826756382676,0.022128560779440854,0.01244440358779285,0.01011546902366714,0.019683144179340913,0.14213389167649304,0.0672653063576044,0.04508863732136395,2684,5117,72.53372942387016,2595,4949,72.35282221764291
50001R,tpm,25,0.0011764557326090338,0.4797805046467096,0.47938440517108233,0.0011785649286388923,0.0011785649286388923,0.0006494462278781205,0.0003753355770690831,0.0009809524391546918,0.017549970821238343,0.0049376462098873015,0.002235100854814808,0.46495576207311723,0.4388475440416973,0.1183447166292528,0.7472696001430914,0.7257208425686305,0.6842764614633955,0.4645675144799284,0.43850217934869723,0.11826424823747023,0.7477529440393917,0.7258526409410898,0.6841649907539431,0.00038824759318886455,0.00023765784845256044,0.0011127798962061865,0.01664785828004145,0.004836292542534128,0.002113616737317321,0.0008140242966890224,0.0005400388329216157,0.0023030117411510036,0.03249145898110767,0.009759440721622974,0.004312939329312084,4745,9205,130.1195605055524,4714,9142,129.59631077598783
50001R,tpm,50,0.0017554970083839261,0.4805500572659598,0.47988005919382304,0.0017503569049419157,0.0017503569049419157,0.0009993577935577028,0.000587445927911549,0.0014432788181430484,0.022770858307844314,0.007459687662049575,0.003419261320689523,0.4656764808423213,0.43855104888949276,0.11863293273213943,0.7471925996520045,0.725969233530755,0.6847366209443241,0.46501496614580684,0.4376845522855386,0.11851562121628219,0.7476921074297999,0.7260116251633183,0.6846184448225686,0.0006615146965145745,0.0003945313164745723,0.001620539293251809,0.02248672392209977,0.007380984409500146,0.0032475413546380083,0.0013969703186235223,0.0009166280742224354,0.0033438733550536707,0.047037047894353576,0.014976490753390817,0.006621410430351507,4745,9205,130.1195605055524,4705,9127,129.65794211055993
50001R,tpm,100,0.0028513183586833754,0.4796888178225323,0.47845780401539617,0.002841721423058662,0.002841721423058662,0.0016969092347297288,0.0010556467566029792,0.002291400321125452,0.030164605200540193,0.01227448434053031,0.005637734817608068,0.46475649843670036,0.4386726874521866,0.11875503822927223,0.7475346801860482,0.7267274406213842,0.6847761149146779,0.4635325921339747,0.43734516837336457,0.11857236715522525,0.7480190178494257,0.7263376802756593,0.6840359179827014,0.0012239063027256341,0.0007819064709139456,0.002564650855071508,0.028227870315526093,0.011737752594791009,0.00554403313561435,0.00260745108384171,0.0018098411162672907,0.005283072320705338,0.06091238284590393,0.02403300373023421,0.011223053579945727,4745,9205,130.1195605055524,4680,9073,129.62042073968374
50001R,tpm,200,0.004723529242111632,0.4805664774386021,0.4783524829832322,0.004611202807100323,0.004611202807100323,0.003001605999533008,0.0019768238883921,0.0036472030276159745,0.03964959315937563,0.018799795134218686,0.009654075468534822,0.46564379686665436,0.4378437760986633,0.1188275796158132,0.7474031312701761,0.7263050233226888,0.6850432722876925,0.46342326719230975,0.43521099312816425,0.11857475870111835,0.7485717058677808,0.7271185428359536,0.6846769707655533,0.002220529674344474,0.0015593571657886995,0.004041341274077893,0.039538303529015884,0.018319580080537412,0.00931609597111244,0.004752012314296092,0.003616160981984992,0.008390645008431421,0.0826704353952987,0.03815260143606136,0.018868334833268316,4745,9205,130.1195605055524,4650,9014,129.56796178843092
50001R,tpm,400,0.007900138350493852,0.47893149876521607,0.474660421215811,0.008009921823328527,0.008009921823328527,0.005417188219546583,0.0038150560640913497,0.00575032675166807,0.05961832979089422,0.028599049265599873,0.016769912394414176,0.46433829615950606,0.437783792595864,0.11732573131748607,0.7471078160163748,0.7269822317388267,0.6838414329329832,0.46000367459446573,0.43269110673240163,0.11704330321876574,0.7493818520901624,0.7285407852314102,0.6830401884152475,0.0043346215650403265,0.0032619050533614635,0.006735718484595533,0.05893716770308238,0.029447866551513234,0.016759665800611293,0.009391244749162616,0.007663919295888558,0.014065512502640836,0.12452628162243523,0.062211379730625106,0.03428127698892316,4745,9205,130.1195605055524,4622,8959,129.51271145683833
50001R,tpm,800,0.013566709989570712,0.47946301211721437,0.47140471591231653,0.01358997325004944,0.01358997325004944,0.009984359393327279,0.007693735786396582,0.009185215699481154,0.0770055737711262,0.04402341730736914,0.028117256611834587,0.46460713818000876,0.43762174185420943,0.11842713853122615,0.746507929556875,0.7252237166869964,0.6837364230397922,0.45640305452981156,0.42825526641033185,0.11797736223627692,0.7517633528542434,0.7285703308373394,0.6813223309402489,0.008204083650197284,0.006908073639840195,0.01083422283311659,0.07863773236434296,0.04522184683805294,0.027925173965999524,0.017757512863186754,0.01614534736495663,0.02275165382351664,0.16547468288505937,0.09282592650846173,0.05841378905906799,4745,9205,130.1195605055524,4619,8956,129.69976500986576
50001R,mc1,25,0.000818472318366803,0.4483360467584364,0.44816999723115464,0.0008295652075954461,0.0008295652075954461,0.0004861699121183003,0.00030282157953006683,0.0006584343190354021,0.009733753396662066,0.0033202109076783974,0.0015603414649671082,0.4367046131975347,0.4251753695701783,0.10146078865736517,0.761943553052812,0.6807766577820771,0.6396872378394914,0.4365821351868193,0.42515298272749513,0.10125406487589005,0.7603012172618806,0.680264432343674,0.6388810455234647,0.00012247801071529242,6.115200445466762e-06,0.0008204739913879662,0.013691422580493828,0.003222985686105582,0.001431487299353092,0.00022167320740745393,1.546510331718324e-05,0.0017265737952299569,0.03590103077567133,0.006137290010363312,0.0030881151900213353,4199,8125,108.72707278338488,4088,7906,108.74122275124876
50001R,mc1,50,0.0011705832969185284,0.4482968582973102,0.4480349130831346,0.0012050557688443979,0.0012050557688443979,0.0007153897998494058,0.000462315822487459,0.0009265434092885657,0.013269855413334374,0.004834773232902134,0.0022473901045320737,0.4369105973083739,0.42553957910563434,0.10039523454267409,0.7645578683952832,0.6792863356976676,0.6379548084692868,0.4367205413149772,0.4256136956681461,0.10005224702606794,0.7612905136515475,0.6762225392992043,0.6363500747600339,0.00019005599339675202,-7.010317378569608e-06,0.0011899740019845546,0.01761955846201807,0.004841752390954968,0.0022871994118954294,0.00033479495515060804,-1.755551491658215e-05,0.0024527397111998887,0.044617493840814794,0.00903013142591085,0.004874968724175959,4199,8125,108.72707278338488,4075,7879,108.52838509215984
50001R,mc1,100,0.0019531690237185447,0.44836131820286335,0.4478663864652161,0.0019740710501861933,0.0019740710501861933,0.0012084899039376032,0.0007788001692338082,0.0015344123915344713,0.017005797623916706,0.008193774054648658,0.003987789053221878,0.4369099818431076,0.4253451216548323,0.10068534861867771,0.7662550829856437,0.6800114896513961,0.6397038088741945,0.43654945539811213,0.4254672963560423,0.10004435574794789,0.7519721499630588,0.6753801792716124,0.6358318008789584,0.0003605264449954422,-3.1689617029651007e-06,0.0019408702155585182,0.018386884870632503,0.00836195214734893,0.003820348883266222,0.0006315570099814451,-8.491153604371302e-06,0.003968615033703536,0.04674194111197104,0.014944112135064103,0.008218280953305256,4199,8125,108.72707278338488,4079,7887,108.76101383962165
50001R,mc1,200,0.0033128028930139598,0.4504810746396883,0.4495195422164027,0.003398975394613695,0.003398975394613695,0.002100395979262699,0.0013853905775662884,0.0025618352285536926,0.023785359350459,0.013897316899277146,0.007051972015322509,0.43896880593392673,0.4266735991616619,0.10119083963220694,0.7611472032795618,0.6795681412388609,0.6412121047750874,0.4382542530120363,0.42722934768613385,0.1000051426242985,0.7534698347888414,0.673915860569221,0.6343401176621704,0.0007145529218903613,-3.941026129952729e-06,0.0033230178836424085,0.024613934186137887,0.014178837055961437,0.0073053708739515485,0.0012695419176897793,-1.0619830891023337e-05,0.0068386485203259795,0.05814182844163702,0.02473583853374886,0.014824083660787739,4199,8125,108.72707278338488,4074,7877,108.78706557073954
50001R,mc1,400,0.005768529855447023,0.44767656227327846,0.4460821927774558,0.005721063145131074,0.005721063145131074,0.003827793676061775,0.0026103452518819893,0.004315545419374604,0.03545247572076265,0.022522309224526322,0.012886910029371508,0.43625685502100214,0.4248707158374264,0.10047019884525402,0.7626549019076103,0.6785777543018098,0.6393906710646585,0.43506195976070067,0.4259253633509563,0.09854143231312268,0.745826384706677,0.6657601440408069,0.6280543836482488,0.0011948952603015157,-5.3237569374364746e-05,0.005594889527728499,0.03385345013315022,0.022675188974516862,0.012700331153113439,0.002155968589564704,-0.00013812673662253134,0.011896816005831572,0.09253424322602767,0.03996220943726227,0.026046829832411522,4199,8125,108.72707278338488,4065,7857,108.91493160302147
50001R,mc1,800,0.0101860024302495,0.4483760270302248,0.44533599507435123,0.010072776653909262,0.010072776653909262,0.006976359354130602,0.004750623054328719,0.007421930723947991,0.056221140844508924,0.036163496632509146,0.02374440443771391,0.4370868043908436,0.4255038549379438,0.09998093339636988,0.7645405368816732,0.6761669161222129,0.6372501064052064,0.4346832689301463,0.42743494519075476,0.0968225398399809,0.7353433567031515,0.6586654786970414,0.6166678394088041,0.002403535460697251,6.191764785329346e-05,0.00978181204116652,0.050812703440406115,0.03564205711558686,0.02342671054657848,0.004560604435913946,0.00014473633131585362,0.02161140254811162,0.15602587659391304,0.07206002822566955,0.046337830033133694,4199,8125,108.72707278338488,4051,7830,109.01883250084039
14819R,tpm,25,0.0009334939410019326,0.28549985871829126,0.2852621124144173,0.000995038093337681,0.000995038093337681,0.0005905491166855623,0.0003792569964111523,0.0007229541331711313,0.011608179953571753,0.0037489910181559686,0.0018828482013074279,0.25281592098565236,0.2231846878852834,0.13264342963125103,0.6409006412432313,0.5673831792328777,0.5130649791985771,0.2526198805967521,0.2231772982202197,0.13250535350097495,0.6413332616638774,0.5672525493487361,0.5125780494377851,0.00019604038890024745,8.307505318325137e-05,0.000975535223922195,0.018283854961897217,0.0038157889693599865,0.0017257602301042475,0.0006902638709248466,0.00037569094892403573,0.004360805536001597,0.10086884754238037,0.013553196173183724,0.0074504889852556305,3882,7492,111.71473407368944,3859,7446,111.48060190104962
14819R,tpm,50,0.0014065878211164955,0.28655091761005985,0.28611522425107333,0.001443291163304496,0.001443291163304496,0.0009061233718828731,0.0005811528004835912,0.0010758390834324913,0.011478127603750672,0.00555280204173388,0.002960974249136306,0.2542407301565649,0.2257465343288496,0.13218577651405647,0.6358107253502303,0.5643082822306641,0.5137170816528702,0.253872026902919,0.225532047841157,0.13195042820864789,0.6364860441508178,0.5642554606595621,0.5134330293408309,0.0003687032536458967,0.00016934871658227935,0.00139540219751288,0.016238673135362675,0.005590836332712881,0.002909036701204617,0.0012947086131032516,0.0007427851236250463,0.006114803943172786,0.07399337546361902,0.02012796527213787,0.011657648533175694,3882,7492,111.71473407368944,3847,7423,111.4880554913742
14819R,tpm,100,0.002261694936742428,0.28615069840254476,0.28542681130596265,0.0022497646138505715,0.0022497646138505715,0.0014719737143011964,0.0009480889424054415,0.00171713638692233,0.015485638462266107,0.0088507495009103,0.004775752558387755,0.2534506962842573,0.2258103353538241,0.13283435831624768,0.6411496948641658,0.570384470003182,0.5120248123916551,0.2528320675166165,0.22544102508874195,0.13245531415372758,0.641922517154723,0.5705883938683106,0.5114778973831547,0.0006186287676408117,0.00030972106032473024,0.0021630393583061363,0.02494549642311017,0.008615050554110666,0.004594171777770692,0.0022062785582251648,0.0013757028508001225,0.009660177203371893,0.11548064980452176,0.031740289869810645,0.01884337719125562,3882,7492,111.71473407368944,3814,7360,111.48524325429325
14819R,tpm,200,0.0037713017089123775,0.28524762245582824,0.28391376322015616,0.003791556105025936,0.003791556105025936,0.002523662498763342,0.0016570474927777874,0.0028024710831658878,0.02405140628879036,0.014537122223263765,0.008071256436842505,0.2527705194586367,0.22339486984062357,0.13218649934586238,0.6402913928455053,0.5695681905930972,0.5120395311593483,0.25162276373798687,0.22244399518131486,0.13150288861727777,0.640471163388808,0.5697606605760749,0.5110904823494459,0.0011477557206498953,0.000593881406333735,0.0036136622010468668,0.023497939389286793,0.014558448235247289,0.00802626316640668,0.004155530900306079,0.0025572205740125977,0.016499146856912963,0.13425941504688327,0.05420005581640099,0.03264682309091438,3882,7492,111.71473407368944,3798,7328,111.6314846405946
14819R,tpm,400,0.006601361154731932,0.2859621752053243,0.2834180617376607,0.006571098466003459,0.006571098466003459,0.004469712212911142,0.002994830662072151,0.004857946256285334,0.0428858132050395,0.02503979909957048,0.013901276164152135,0.25278361719698494,0.22242303102348476,0.13369670349327528,0.6402209318147659,0.5679897017026831,0.5141178335826724,0.2505688948732336,0.21996660104683574,0.1324425409041175,0.6388539752153042,0.5672366207136829,0.511529801160885,0.002214722323751319,0.0012244668291610111,0.006186625904205827,0.04227066639528418,0.024218049910564143,0.01396764394340729,0.008114235428261292,0.005318358209669163,0.028304860544520312,0.17364641220863758,0.09425971280007862,0.05666965115450571,3882,7492,111.71473407368944,3798,7326,111.66367179864606
14819R,tpm,800,0.012101601955613002,0.2869130615663537,0.28179323221453545,0.011903368629939837,0.011903368629939837,0.008140235855704739,0.005554168357070115,0.008954626184581652,0.08213181455339179,0.044520406062664594,0.025170651674967494,0.25374003561463543,0.22319116850924367,0.1339219893208796,0.6398736260232621,0.5706398352894912,0.5146449244258364,0.24909016133365253,0.2164977365887722,0.13176311034842067,0.634649556986742,0.569663479646127,0.5071949233485421,0.0046498742809829305,0.002715365647147555,0.010957593436119505,0.07892572417901603,0.043921568646740225,0.024768487610235743,0.01737979258886269,0.012396339654187473,0.04907726934948741,0.2810545745344062,0.17731732067294811,0.09935918529079445,3882,7492,111.71473407368944,3799,7326,111.83752835474823
14819R,mc1,25,0.0009074042602848194,0.3267434378605576,0.3263963624740504,0.0009755726256670202,0.0009755726256670202,0.000595665918537898,0.00039294141730208585,0.0006845177901818496,0.009919288809539921,0.003387404158252867,0.0018292919102636444,0.2883501034702027,0.252141097334567,0.15367332889496313,0.641173173803542,0.5976553648527452,0.5534570833097073,0.2880375937312926,0.25214125753782335,0.15352175752569577,0.6406506852762516,0.5965590101004822,0.5524821416164787,0.00031250973891001237,0.0001958425026229449,0.0009241642770834847,0.026617510978327097,0.003405424808711858,0.0017449471379811295,0.0010906103862771393,0.0007219869801404869,0.003971379373776677,0.04588095972749915,0.014400293924592534,0.007674785726659674,4078,7862,120.63606409623836,4001,7704,120.48285572300499
14819R,mc1,50,0.0013150530979902605,0.32680930008334175,0.326246250125101,0.0013379415305236903,0.0013379415305236903,0.0008861894353626606,0.0005914555775477489,0.0009716135729730158,0.014769861146290593,0.004666072880100053,0.002654236748054941,0.2885659124175278,0.252002538514837,0.15340805980000974,0.6499011398114873,0.5975703234486937,0.5523787419995349,0.2880422144363293,0.2519316432118971,0.15319366313038427,0.6473292604550774,0.5957875512202396,0.5512692645914143,0.0005236979811984715,0.00034937483331975994,0.0012311896537856059,0.01912861065783089,0.004814996110994683,0.0025863924995050383,0.001952656943336069,0.0012897032617504006,0.005667904540395676,0.058942714077341085,0.02064112389861402,0.011759211314528584,4078,7862,120.63606409623836,4006,7715,120.48540037011621
14819R,mc1,100,0.0021875719973847166,0.32432945617529646,0.32335015512440374,0.0022346667868584033,0.0022346667868584033,0.0015000993764244788,0.0010192461658901266,0.0015922226931533946,0.022680982990687725,0.007452641511981728,0.004450756789092961,0.2865331191276784,0.25049089290923177,0.1519485695422211,0.6495036484179036,0.5960252472205245,0.5518343243728604,0.28562944046310945,0.2502310450020814,0.15156234875359692,0.643679446229309,0.5933128819745188,0.550574092913045,0.0009036786645689192,0.0006222632830038544,0.0020437956158801678,0.05328165288184583,0.00737529836507662,0.004294225535002195,0.003246511812657401,0.002276312748836004,0.009353802414283604,0.09388668001630696,0.03279529448495205,0.01936119932809727,4078,7862,120.63606409623836,3989,7684,120.45452640185638
14819R,mc1,200,0.0037583424304414676,0.3268655562845618,0.324987284914383,0.003852139927826148,0.003852139927826148,0.002655237965808289,0.0018256490128743382,0.002659858862681804,0.034511689781067216,0.012922847769111167,0.007680775281734179,0.2886690751948197,0.2517101075437921,0.15333380876826735,0.6519692589545957,0.5982542310549275,0.5541149890266273,0.28690292247550214,0.2514760773557627,0.15265467051825957,0.6435678259902299,0.593316340321778,0.5514850606793139,0.0017661527193175584,0.0012753853540264093,0.003423402780217314,0.050741136785206864,0.012841726671477162,0.007660672235231687,0.006474562767984238,0.004624433691748146,0.01639484866801533,0.1456270626842669,0.06060749130831425,0.034637293432392934,4078,7862,120.63606409623836,3968,7644,120.57115278112545
14819R,mc1,400,0.006766629800495236,0.3260857108714859,0.32252359280028775,0.006760106440418092,0.006760106440418092,0.004934653220919983,0.0035308608344445935,0.004629954259624413,0.05471403214525873,0.021687946345124345,0.013846752261061464,0.2879996637229729,0.2507548508938719,0.15293163351647315,0.6489159057692991,0.5990723927437874,0.5527233788417879,0.28457923113999034,0.2489956180035022,0.1517765763106342,0.6333310885051934,0.5910089851319593,0.5472127301849908,0.0034204325829825044,0.0026660948470554613,0.005830924457669968,0.05804415826559095,0.021993493677363828,0.013648040479724441,0.012827263336792887,0.00965953373396167,0.028964202939733435,0.27994375077164274,0.11178381164584597,0.062478172008518296,4078,7862,120.63606409623836,3961,7629,120.58624572897205
15283R,tpm,25,0.0012081690407523386,0.34022546670911935,0.33977198754770915,0.0012255738535792953,0.0012255738535792953,0.0007497939682865512,0.0004666887476159371,0.0009473549684007216,0.014182319872734831,0.004620936024982648,0.002470743848821868,0.3251915396609893,0.3259303086044292,0.10001915181780584,0.6156791587713905,0.5610731684617054,0.4952403763665413,0.3247524710330912,0.3252923862213526,0.09990413444909017,0.6098550931232967,0.5606116152484636,0.494702607146676,0.00043906862789806257,0.00023970302939979593,0.0011442246329165075,0.01772684508543948,0.004619092415942641,0.002427811765988773,0.0013377235499549892,0.0007448289944440342,0.00377441542123266,0.05733968750548894,0.014058074810178909,0.007722920868308367,4713,9139,137.09991236472644,4742,9199,136.86192751610668
