sub,bone,fel,b2b_rmsd,f2b_rmsd,f2f_rmsd,f2f_d_mean,f2f_d_median,f2f_d_std,f2f_d_max,f2f_d_99,f2f_d_95,b2b_d_mean,b2b_d_median,b2b_d_std,b2b_d_max,b2b_d_99,b2b_d_95,f2b_d_mean,f2b_d_median,f2b_d_std,f2b_d_max,f2b_d_99,f2b_d_95,field_points,field_cells,field_A,smooth_points,smooth_cells,smooth_A,smooth_V,remesh_points,remesh_cells,remesh_A,remesh_V
50021R,tpm,0.3,0.0022442539292546323,0.2916049335620651,0.007044287841792756,0.0017831746927066021,0.0008108632877635515,0.006814857240861319,0.22274647708978743,0.013359739943301797,0.004502963849114081,0.001320657451310981,0.0007240781499072866,0.0018145356417749528,0.048231706946325614,0.008475389457145899,0.004551420962044099,0.26587079446997697,0.2629814337104954,0.11977544792502205,0.5916854964295954,0.5438292274680316,0.46305702513103775,2014,3844,126.92544800409766,9738,19472,910.0116364139762,1963.521115557995,7469,14934,906.9101874262064,1960.9740461700385
50021R,tpm,0.212,0.0013990251721932231,0.28959255185463895,0.0036909407997314995,0.000882684561358311,0.0003745617893244977,0.0035838403915719073,0.1359453198431906,0.006834111270048753,0.0022957586669216435,0.0007624609616044303,0.00035926474031305227,0.0011729981732549822,0.029749913971111687,0.005485753822168793,0.002828294948255495,0.2632954664602626,0.25927555083025056,0.12057919982797403,0.5898676965273841,0.5500140385050729,0.46188098029604197,4427,8591,127.70681855528329,9738,19472,910.0116364139762,1963.521115557995,12906,25808,906.9213723367711,1961.1967515977403
50021R,tpm,0.15,0.0008500169923092741,0.2920574358986788,0.0028760439033272216,0.0005978453378316258,0.00024009171857589218,0.0028132204829871884,0.12638820441994178,0.004403142763643728,0.0016008260285925602,0.00043652414805901794,0.0001685828951175053,0.0007293665439104354,0.016670710546123593,0.0034862272254072408,0.00175836850957401,0.26614948641334163,0.2644034221781677,0.12025804233241673,0.5895563540174223,0.5431621404822213,0.46332909063241456,7945,15522,128.02015068245012,9738,19472,910.0116364139762,1963.521115557995,20864,41724,907.0515702935032,1961.3147562773593
50021R,tpm,0.106,0.0005311713512583739,0.29224167558152647,,,,,,,,0.00024083685091308383,5.218353918128127e-05,0.0004734349117248493,0.010867672936867441,0.0022785930411807305,0.0010873809102607264,0.26596130237947635,0.2634020713044949,0.12111887789816625,0.5897479851156864,0.5486719275116645,0.46428675070140835,17548,34557,128.55563337013479,9738,19472,910.0116364139762,1963.521115557995,40861,81718,907.1244184657046,1961.3520226972414
50021R,mc1,0.6,0.008727257329076837,0.2855420591754559,0.019531254298976647,0.0068695458987585,0.0034026175132031537,0.01828330477884521,0.37770701295878556,0.08342245644345866,0.018019677717724718,0.005543230511504974,0.0032616206572428103,0.006740742984586022,0.07272111364342364,0.032551300166448735,0.019205479009746382,0.2601975459841805,0.25852616277242135,0.11760741737649799,0.6728342864671094,0.5446378312543508,0.4487002675858835,543,983,121.77486527689675,19628,39252,1855.6590868777248,4575.980949258422,7280,14556,1851.3697979174744,4568.749794327336
50021R,mc1,0.424,0.004298668623563483,0.2864996305953093,0.01390541769592282,0.004026704803402347,0.0016218849733877082,0.01330963146463267,0.3172280426108863,0.04930302872985389,0.01106815959306296,0.002606133182722612,0.0013808131974110019,0.00341857013517659,0.03727967117959616,0.01680377176118575,0.00952942660020321,0.26054192852195446,0.2587533759115799,0.11916350873194967,0.685346101331488,0.5509874199947703,0.4540794783647556,1092,2042,122.50050947886444,19628,39252,1855.6590868777248,4575.980949258422,8793,17582,1851.9949760892282,4569.993569660446
50021R,mc1,0.3,0.0024801278872589178,0.28672939579540074,0.007596872898223047,0.002270559903761026,0.0009227863075778031,0.007249623131942001,0.18085260537894032,0.026345281237938886,0.006680512356208676,0.0014343855940359312,0.0007241877955848439,0.002023257844364275,0.02717074537273638,0.010063796832002812,0.005345375837437416,0.26075940406793263,0.25881843259223997,0.11924042772202822,0.6528035298781607,0.5487166552279197,0.45751527596644026,1962,3735,123.14586871238859,19628,39252,1855.6590868777248,4575.980949258422,10925,21846,1852.331678648221,4570.50858653571
50021R,mc1,0.212,0.0015387812446645628,0.2866237568981226,0.004422918337830154,0.00120599404720653,0.00044622569816784175,0.004255324309757913,0.17041442192055084,0.014893922180326086,0.003640224262939524,0.0008511149898252963,0.0003908757629101768,0.001281971525825011,0.017248994604492276,0.006396149534717996,0.003268650566578522,0.2609597396760584,0.2607487340743526,0.11854616099476983,0.6494214652534104,0.5500193830812042,0.45289294110543,4182,8090,123.63627245141964,19628,39252,1855.6590868777248,4575.980949258422,16053,32102,1852.4698199372442,4570.69638584533
50021R,mc1,0.15,0.0009669905150573602,0.28685455170700935,0.002757598592863374,0.0007658549813659586,0.00028081273419755266,0.002649116106719184,0.10916117787430749,0.00790587720525189,0.002486638026383022,0.00048139132693913425,0.00017662321760783962,0.0008386495373865523,0.012981511694950588,0.004167028227941199,0.0019775996840690675,0.2610826314662188,0.2602757344290848,0.11883346911415106,0.6512979957721929,0.5533154686228499,0.4522313429674055,7678,14988,123.96151273390889,19628,39252,1855.6590868777248,4575.980949258422,23627,47250,1852.5812966087706,4570.821779522201
50021R,mc1,0.106,0.0005995234417627562,0.28747276325641086,,,,,,,,0.00027138103899916366,6.53828578429018e-05,0.0005345845947039582,0.011227365142162464,0.0026190454867773987,0.0012209316914070672,0.2612920318204405,0.25966887118327475,0.1198626869439459,0.6452185541259081,0.5548707202680759,0.45344053961211017,16549,32559,124.37804279885711,19628,39252,1855.6590868777248,4575.980949258422,42545,85086,1852.6461172072482,4570.877088531179
50024R,tpm,0.6,0.0088836408440771,0.4449822437454978,0.023074831470656688,0.007881956015927418,0.003076791302447717,0.02168692271305899,0.4082609028619809,0.10449798250847714,0.025199681098007538,0.005537471207007283,0.003231512224786688,0.006946616966417551,0.07298982547404449,0.03505439050071225,0.01963660014933642,0.41862137617961415,0.4215045246135892,0.15088187649371143,0.7667727281518475,0.712261905285554,0.6580364602351036,452,819,104.69311760516133,10076,20148,934.271346949834,1981.9552233608697,3650,7296,929.5006032262587,1977.482172677147
50024R,tpm,0.424,0.004496757442896926,0.446410606871794,0.012941488490748767,0.003812519247525514,0.001288296358534204,0.012367167070248155,0.28908609956765324,0.05339869728893874,0.01263393789990979,0.002482000364242399,0.0011253499533579437,0.003749733549487151,0.048825984825041135,0.018725853753628004,0.00984306612160029,0.4197394563409739,0.4242192561696102,0.15199085077144334,0.8047035850644232,0.7085356961162037,0.6613433760540699,953,1782,105.42904221509342,10076,20148,934.271346949834,1981.9552233608697,5117,10230,930.189916927669,1978.503179562844
50024R,tpm,0.3,0.0025976421399081925,0.44679131549042195,0.008411908640806588,0.0022883412688786743,0.0008060217823880491,0.008094671161846125,0.23251917617108606,0.03177860324919228,0.006876365768058742,0.001483083422357137,0.000719697107422414,0.002132652866585712,0.0348222161219007,0.010376926276874594,0.005693572160557952,0.42010178578947716,0.4265130730098178,0.1521084125686477,0.8005275733577533,0.7025462072134655,0.6617511908501099,1656,3150,106.98110943442069,10076,20148,934.271346949834,1981.9552233608697,7277,14550,930.5615339755218,1978.922114269926
50024R,tpm,0.212,0.0014842002648497589,0.44845689396725535,0.004497424968168165,0.0011241567374822882,0.0003700011703218918,0.00435466450761429,0.13001567830717806,0.01249990647346314,0.0033728498396346893,0.0007641600489743943,0.0003066245209679408,0.0012723638810228565,0.02062139000456123,0.006262167630739279,0.0031348337833226095,0.4218254129213137,0.4301616491350392,0.15223963597079856,0.8065636651290541,0.7127167214636285,0.6616581066890143,3686,7123,107.42574250042841,10076,20148,934.271346949834,1981.9552233608697,12290,24576,930.683365757691,1979.119077257848
50024R,tpm,0.15,0.0009696792237866694,0.4479066602989982,0.003086383980669878,0.0008064460509419151,0.00026871146210129384,0.002979162775521981,0.11915018234970073,0.009159771815079461,0.0025922546225279775,0.00047869090026337506,0.00016302932201361963,0.0008432869138368965,0.014086743095571987,0.004150016498242787,0.0019332637857348448,0.42121224596717854,0.429151426300298,0.15231749796883895,0.8047038571611705,0.7066669357913727,0.6616354523653103,6425,12531,107.90810843043604,10076,20148,934.271346949834,1981.9552233608697,19567,39130,930.8380870272217,1979.2486593901885
50024R,tpm,0.106,0.000576400197746137,0.4486774370407161,,,,,,,,0.0002496024076598079,5.3649075579689474e-05,0.0005195534871908885,0.008655353719830925,0.002613470547626248,0.0011362519660992458,0.42177023778301426,0.43125961713524785,0.15304022030134903,0.8033957438543109,0.714247091251925,0.6636987514044438,14649,28796,108.26421069742389,10076,20148,934.271346949834,1981.9552233608697,37776,75548,930.890740115786,1979.3254698426458
50024R,mc1,0.6,0.008901801298759013,0.4387644591901589,0.032388934662977396,0.00844759824480771,0.002574722733975852,0.03126789363703511,0.4765634827625825,0.18424849761740494,0.017677751423882018,0.005176701719196744,0.002569407872370923,0.007241810938781346,0.07007519903552212,0.035561570816901034,0.02073952745376488,0.41379950646440383,0.41708756509266187,0.14589112069707488,0.7933205215820398,0.6912296368831246,0.6314018539328579,454,823,102.12588526674278,21634,43264,2018.164920435911,5002.923502632378,7954,15904,2013.0984322195018,4995.238933671096
50024R,mc1,0.424,0.004320142148265117,0.44039471588313966,0.016279314332898705,0.0038498863374432906,0.0012017777471660326,0.015817536165221455,0.33390091864552335,0.07749925521630179,0.009332863574290693,0.002346239383277465,0.0010347512172039011,0.003627504505520913,0.04784954486266907,0.018379812787135318,0.009320547153019563,0.4149840563253692,0.42130569379715976,0.14743045402335997,0.7668509126043099,0.7099966973504772,0.6335743518280099,936,1749,103.35998701303481,21634,43264,2018.164920435911,5002.923502632378,9315,18626,2013.72429563567,4996.371892806171
50024R,mc1,0.3,0.002396459480739198,0.4426018877016839,0.008763934016837742,0.0020398614952038562,0.0007312067168605479,0.00852323322054902,0.2522755406402538,0.026519734685608566,0.005182732004034291,0.0012891002440191847,0.000580437931173099,0.0020202075645077825,0.02878335069480624,0.010103183978412932,0.005069704222389736,0.4168150035859513,0.4205747788206785,0.1488680079222444,0.7533367117804919,0.7043723401463003,0.6428138728451375,1684,3210,106.33363530120938,21634,43264,2018.164920435911,5002.923502632378,11296,22588,2014.0432491294405,4996.846393118889
50024R,mc1,0.212,0.0014496454100823295,0.44051644676631085,0.0042237897763347295,0.0009801142430596428,0.0003521987902661472,0.004108500474044199,0.12353304189260017,0.008770783450800295,0.0027814755809315995,0.0007485185074935089,0.000303438010694703,0.0012414474853623307,0.02080239300988326,0.006209456534053329,0.003028893941979136,0.41521428074362055,0.41889554230433096,0.14714564532521454,0.7516999700785776,0.702403201700309,0.6384551516002709,3585,6926,105.26616523645409,21634,43264,2018.164920435911,5002.923502632378,15796,31588,2014.1980849883807,4997.028182376156
50024R,mc1,0.15,0.0009302445936301489,0.44105701301424977,0.003357639807104495,0.0007238547152039189,0.0002512073150756506,0.0032786856246870884,0.11471391496227185,0.006594169309710038,0.0020060570486529314,0.00044445551398016877,0.0001660909329775894,0.0008171990578009404,0.017310078461044744,0.004102365592211696,0.0018578598279466122,0.41574110259196206,0.4209962038096281,0.1472773721407053,0.7551078377017093,0.7048997245904426,0.6408082526233221,6498,12676,106.37784528330644,21634,43264,2018.164920435911,5002.923502632378,22800,45596,2014.293987198283,4997.13597054214
50024R,mc1,0.106,0.0005624033387727527,0.44108095294529115,,,,,,,,0.00025096598894109895,8.295691653653281e-05,0.0005033026801613079,0.00922329790612591,0.0024660515458908767,0.0010743126902177651,0.4156477924251436,0.42344162016831144,0.14761205812273911,0.7556447882726304,0.7019260703041927,0.6358498954256502,14175,27861,106.47515078378603,21634,43264,2018.164920435911,5002.923502632378,39143,78282,2014.3505003053222,4997.182545913683
50027L,tpm,0.6,0.009586645103967593,0.4804471536449055,0.02427948188448164,0.00872125325690548,0.004268166887675675,0.022659059605548235,0.46198137221770735,0.11983690160967071,0.020345401615770416,0.0058115886469997345,0.003190946410142596,0.0076242508974645904,0.08763533631227105,0.03837705806960748,0.021096676080766597,0.45802067629247084,0.44863230363280693,0.1450742138840635,0.8291389930177272,0.7841375860750605,0.709833462571847,494,893,108.81864040961113,9492,18980,893.2609687661159,1872.020184099996,3523,7042,888.4280415742126,1867.8219767903208
50027L,tpm,0.424,0.004765170163337089,0.481966094807662,0.01674229072169656,0.004544542967064149,0.0018651495800893012,0.016113703107303253,0.6451648608249305,0.06346678405544647,0.010893597944522368,0.0026190929689869982,0.0012560487039604273,0.0039808540170874,0.05397505213191539,0.019892113389563027,0.010185918276202152,0.4584764760866038,0.4475692067117941,0.14862919437095104,0.8453341352868947,0.7853460504967401,0.717044331620347,1043,1951,111.41229557978329,9492,18980,893.2609687661159,1872.020184099996,5057,10110,889.1612151300521,1868.8993997327204
50027L,tpm,0.3,0.002547050267273676,0.4845652344882641,0.00936264344299339,0.002590373167644008,0.0010558062054978376,0.008997169504515132,0.43685285815859115,0.025814009120363392,0.0077017578472692375,0.0014276830120623866,0.0006603812126062859,0.002109309432275733,0.027281235708047528,0.010240140994127967,0.005480508701221119,0.46037515451264643,0.44842721006160524,0.15118923103886517,0.8437141360000595,0.7934870241733372,0.7248562228234846,1762,3347,112.94770194927477,9492,18980,893.2609687661159,1872.020184099996,7144,14284,889.6662543009387,1869.4208377672903
50027L,tpm,0.212,0.0015725630599563078,0.4836162725034233,0.006029593788266486,0.0014235493262400607,0.0005416736003477478,0.005859138892982761,0.34726019028254845,0.012582461296822707,0.00418088492340589,0.0008211706182623874,0.00034367497595020805,0.0013411313855255624,0.017901515077544797,0.0068090788008892695,0.003253310706144273,0.4603477055308331,0.4492047433080869,0.14820488872706875,0.8394957220093071,0.7886866091191952,0.7192993593174768,3917,7565,112.78571109854329,9492,18980,893.2609687661159,1872.020184099996,12356,24708,889.9521528772718,1869.6582045945866
50027L,tpm,0.15,0.0010032349487698777,0.4829420388264078,0.004784029531350094,0.001022512640297337,0.00035435696759273327,0.004673479052832265,0.44765909691948447,0.009632539716325546,0.0032143980478259136,0.0005000317874899479,0.00019572034992109278,0.0008697405210365371,0.012432111065821401,0.004420149945903331,0.0020758786624639667,0.4588416458493781,0.44637442389129467,0.15065642004256422,0.8426352329521977,0.796219992311746,0.7199342745431078,6943,13541,113.6571314862429,9492,18980,893.2609687661159,1872.020184099996,19631,39258,890.0802310615803,1869.7492303600607
50027L,tpm,0.106,0.0006080376084710982,0.48391927409230245,,,,,,,,0.00028124126319005157,0.00010541292540246882,0.0005390854154904552,0.01027566858028861,0.002765929249720426,0.00118303376241135,0.46037656231837953,0.44922366926656376,0.1491015918960362,0.8385557724189937,0.789366754613262,0.7189766711547871,15667,30790,113.95255055056394,9492,18980,893.2609687661159,1872.020184099996,38561,77118,890.1844863416092,1869.8270142024207
50027L,mc1,0.6,0.010476796760281607,0.4480283846969141,0.024004360507610536,0.007281324608287549,0.002911995975941766,0.022873382682237417,0.44292122590505517,0.12587932122869308,0.015725968554384868,0.006189534457772528,0.0032280496097004943,0.008452983707087912,0.17595361571544682,0.03999708081937906,0.022914875550609604,0.4262784471368288,0.41314055364735025,0.13789894488624577,0.8121777769522216,0.7672443435988682,0.6849619110063053,484,877,109.14304631666627,20486,40968,2033.8654268785922,5018.450605708933,8055,16106,2028.1867064239423,5010.91698845717
50027L,mc1,0.424,0.004979124144942623,0.45075785260043705,0.0126339462114694,0.0034300112114817468,0.0013845299144854251,0.012159425149381509,0.3214127287931919,0.05280669442418325,0.008238727814551552,0.0028091367032300084,0.0013351821599849468,0.0041110130422216664,0.07811226309867954,0.02015262952940365,0.010397404902537015,0.42795368882485446,0.41694555316137827,0.14155663849554,0.8307653515439332,0.7790331961268923,0.699467458788865,1026,1915,111.55423605963742,20486,40968,2033.8654268785922,5018.450605708933,9511,19018,2028.9641168495573,5012.0163157786465
50027L,mc1,0.3,0.0027496997013194383,0.44792620312628934,0.007772357755011493,0.0019730285981276693,0.0007679525411673385,0.007517759188937729,0.31194476813321437,0.023962295091180117,0.005206651410624907,0.001508261223680064,0.0007398791277998212,0.0022991295153991054,0.06880813364677082,0.010685037582148366,0.00547354831813693,0.42506456319081937,0.41388746208912097,0.14127278777787222,0.8277711202447935,0.7805651892345047,0.6945800833302681,1800,3415,110.84960880656556,20486,40968,2033.8654268785922,5018.450605708933,11615,23226,2029.3085750717696,5012.466511297912
50027L,mc1,0.212,0.00165838722187807,0.44765341860984115,0.005500444694901749,0.0011858358167734322,0.0004079254382220531,0.005371097211681249,0.20244552655285245,0.011447766736857266,0.0030053257168583133,0.000854337924673824,0.00035575105925019694,0.0014213918840884404,0.05067532738049906,0.006676906512441732,0.0034051215819013675,0.4247887806666884,0.4140379289700663,0.14123765437299585,0.8269043769634915,0.7787114454042888,0.6925116682345992,3902,7534,111.31268405508895,20486,40968,2033.8654268785922,5018.450605708933,16646,33288,2029.5028744941005,5012.662712496418
50027L,mc1,0.15,0.0010362823083819674,0.44893310701541633,0.00437883079093477,0.0007791562332450835,0.00028246369953056845,0.004308952849571895,0.2978969888982662,0.0057727500470039685,0.0020609773939906815,0.000508934322466516,0.00017869452007024232,0.0009026997718405646,0.01787726332480285,0.004390012829739729,0.0021206230724678935,0.42639342567182736,0.41574614856248415,0.1404620273182723,0.8311934271124942,0.7753476117896942,0.6894201708699846,7097,13822,112.52186050553414,20486,40968,2033.8654268785922,5018.450605708933,24217,48430,2029.6377126216985,5012.772813540569
50027L,mc1,0.106,0.0006587336670175769,0.44912218852521724,,,,,,,,0.0002850626336591043,8.184894652979918e-05,0.0005938596963540792,0.013649503568172518,0.00298991975845176,0.001247353317191024,0.4262657981783461,0.4154295857887953,0.14145037832773108,0.8316044286242227,0.7784202670209305,0.6952606523738488,15616,30692,112.78826837548971,20486,40968,2033.8654268785922,5018.450605708933,42528,85052,2029.7062321234653,5012.837328748417
50029R,tpm,0.6,0.010440567160851606,0.32492808630479386,0.021216672456797363,0.007370277285531536,0.0034719589873605764,0.019895381445787907,0.3403036446292494,0.11138050563725693,0.018646206622443602,0.0059642080694860536,0.0031323974456898946,0.008569344475753696,0.12177721491921413,0.043228247684104694,0.021931273395065565,0.3005077839551662,0.2969157717821222,0.12358532700952282,0.6134300290655531,0.5473016308330783,0.49438964706479477,439,784,97.1370895502001,9346,18688,859.255586887153,1640.48156883298,3342,6680,853.5434736342582,1635.8563740433885
50029R,tpm,0.424,0.005282564939924585,0.3246053177438546,0.014166643921399347,0.003771742439164983,0.0014267545983638356,0.013655319804688678,0.28707937057503696,0.06580923459317707,0.009364570713869962,0.002842918404101345,0.0013507717855794645,0.004452337284184825,0.06632736253773096,0.02260866477491448,0.010593998518786103,0.29896953333912996,0.2972078932092558,0.1264350839070061,0.6238815935006174,0.5528291645331114,0.4949522357831192,888,1648,97.98935495376212,9346,18688,859.255586887153,1640.48156883298,4816,9628,854.4394006107685,1636.9098942040505
50029R,tpm,0.3,0.002834510526496088,0.3261671786011675,0.0067981291200811,0.00184859175666348,0.000813218361011393,0.006541962094852772,0.18715921910146863,0.01625817853182488,0.004854974753346872,0.0015728332880589155,0.0008027433564727069,0.0023581020700535658,0.055630643280915014,0.011137528000980822,0.00557230989619542,0.3010032659782854,0.30036050060124303,0.1256266781661102,0.6228801669098084,0.5413395318075347,0.49535273693143794,1617,3068,100.06601324416697,9346,18688,859.255586887153,1640.48156883298,6885,13766,854.9901654974171,1637.4950847104435
50029R,tpm,0.212,0.0018036180269817702,0.32585207067718247,0.004145221298735609,0.0009886457610966326,0.0003951357436551491,0.004025597989685133,0.15014903386283104,0.008381225308235964,0.00268151865290027,0.0009068435218457029,0.00039599769032538175,0.0015590615171121684,0.041652869499518984,0.007323894236168177,0.0034189260808271346,0.3004945872379988,0.29837492730655946,0.12602608858991163,0.6156628292497457,0.5451671176297419,0.49627737267923544,3441,6640,100.0261528770773,9346,18688,859.255586887153,1640.48156883298,11689,23374,855.2677551348561,1637.6858907469896
50029R,tpm,0.15,0.0010569095257540744,0.3266238894988982,0.003041519531821128,0.0006955005563032044,0.00028098761050432647,0.0029609322921389726,0.11236008368227021,0.005859269218221193,0.001852365353271859,0.0005489253069666417,0.00025207847898782725,0.0009031825690309135,0.02015657633380891,0.004273411193783219,0.0020475815865528195,0.3015738281446704,0.2994743059676621,0.12544477418193734,0.6165477966779899,0.5493987028946963,0.497440946480184,6290,12250,100.45042460440436,9346,18688,859.255586887153,1640.48156883298,18750,37496,855.4495280621667,1637.8444319257535
50029R,tpm,0.106,0.0006831634305049255,0.32667732438361013,,,,,,,,0.0003327247001232945,0.00016140600462043867,0.000596662841734863,0.019610729652918404,0.0028304977478647965,0.001252540362146511,0.3012317455744982,0.29988106665766834,0.12640217452470984,0.6188444943749296,0.5489021170803791,0.4971850901515407,13651,26808,100.85788965392857,9346,18688,859.255586887153,1640.48156883298,36001,71998,855.5472455209227,1637.8864711199328
50029R,mc1,0.6,0.009167369703372985,0.35646048184255097,0.022253169353057732,0.00690143938522519,0.002932166690227461,0.02115593724390225,0.3675537617736198,0.12024859192288026,0.017531790394040226,0.005636603593567017,0.0032583557088789695,0.007229755681024654,0.11137024319078428,0.03503244018394897,0.019360730066024533,0.3251034690555926,0.3213137670521339,0.14619100356534573,0.7455356175004708,0.6593337972757216,0.583529681212459,471,853,105.696504839789,19802,39600,1858.338068838645,4466.09257753149,7264,14524,1852.8007664185873,4458.678779345344
50029R,mc1,0.424,0.004743358308708006,0.3567889519089393,0.012131442288651493,0.0032575888635277463,0.0013957975205628847,0.011685889217303996,0.31191667620461166,0.04643818806896306,0.007692539053302763,0.0026783296656333094,0.0013967101524586128,0.003914843323426602,0.06705843127870113,0.019259603379884863,0.00952989303759511,0.3254138175757891,0.32375714646373643,0.1463017550647649,0.7453210129708604,0.6630374514193038,0.5824000497472227,981,1829,106.9774699473014,19802,39600,1858.338068838645,4466.09257753149,8647,17290,1853.4332116859703,4459.827498436152
50029R,mc1,0.3,0.0026563912025201726,0.3586809181082897,0.00739154733123478,0.0020785710511409946,0.0008947319463947896,0.0070932724701115646,0.18558882188743042,0.021517873047210163,0.005483992607298141,0.0014918916992447985,0.0007542253333727969,0.0021978792911693393,0.05058407652141783,0.010783797126723265,0.005412071668682797,0.3268211418189904,0.3261383726469542,0.14778343031320182,0.7362816747625439,0.6657603701330255,0.5848720467009448,1717,3261,107.58073673407729,19802,39600,1858.338068838645,4466.09257753149,10645,21286,1853.7605003104188,4460.2885709404745
50029R,mc1,0.212,0.001574033676957617,0.3572187210507666,0.004855584591940664,0.0011237047546605308,0.0004486021139011137,0.004723768554220761,0.17350385912513686,0.00934061517905908,0.0029892299979020873,0.0008680950166465785,0.00040838507643735334,0.0013130091615331907,0.02458000719189336,0.006281916940402558,0.0032303389764924547,0.32584276108416005,0.32478051399644314,0.14639572984959756,0.7396052093317789,0.6621394951866723,0.5851618598479938,3761,7269,107.89223752177942,19802,39600,1858.338068838645,4466.09257753149,15350,30696,1853.9597403961106,4460.499731204266
50029R,mc1,0.15,0.0010006490833884087,0.35602380363637315,0.0033940448440391794,0.0007791357323885114,0.00031925158924339084,0.003303405502487449,0.11209462399167539,0.006379701434823189,0.002067925177289856,0.0005225670475863268,0.00022681418907176997,0.0008533594019303779,0.01737130201300738,0.004196757614329473,0.002039546844701774,0.3240826285895049,0.32321104143130963,0.14738859725985534,0.7423856295984608,0.664352289515571,0.5839821949628418,6641,12933,108.35265409147696,19802,39600,1858.338068838645,4466.09257753149,22324,44644,1854.0615014678947,4460.59885187879
50029R,mc1,0.106,0.0006332318074037392,0.3591774122554495,,,,,,,,0.0003166896296859562,0.00014660960467231978,0.0005483522593709067,0.009451841911928832,0.002697984505446169,0.0012300878386156254,0.3270184498758153,0.3248544365356607,0.14855082266800146,0.7422440830879669,0.669332300702058,0.5864377613071047,14915,29317,108.96798772534237,19802,39600,1858.338068838645,4466.09257753149,39679,79354,1854.1214108478569,4460.6537773515465
50034R,tpm,0.6,0.008575912619832536,0.515153430086223,0.02616001184471064,0.00704030880865356,0.002682455150008955,0.025194846131584053,0.43725867762348614,0.13944913789769048,0.01509303791956435,0.00493464978420016,0.002578789358524135,0.007013951009972643,0.11463036519671248,0.03476041513987397,0.018262581081577193,0.5032578172221434,0.5208912511650339,0.11006646144218876,0.7766022886600809,0.7082950138789312,0.6589693988521794,692,1275,160.30939424205954,12424,24844,1150.499707338417,2638.5981831960835,4498,8992,1144.442961795722,2633.6752921519173
50034R,tpm,0.424,0.004121429076868033,0.5150065175956897,0.011708656793244078,0.00308930666188894,0.0012609632203756534,0.011293751734954567,0.2585886958834122,0.04616302453695168,0.0072900799337981765,0.002291704324864432,0.0010696336862713576,0.0034255319182648035,0.043328380597723704,0.01719115259818731,0.008992751950109106,0.5030634741546636,0.520952000413833,0.11026719429404014,0.7812994922166279,0.7135640970966224,0.6586238292442786,1422,2680,162.87030943415027,12424,24844,1150.499707338417,2638.5981831960835,6411,12818,1145.2856517543328,2635.0452252942664
50034R,tpm,0.3,0.00227649303444513,0.5149033907086471,0.008202920027118681,0.00188462145490874,0.0007557820774243399,0.007983489145918744,0.24766667993615513,0.018468202001465615,0.004284172862360882,0.0013097681535625242,0.0006539552908510237,0.0018619688288987577,0.02797271518540672,0.00912370117144167,0.004826576806439546,0.5029263186140951,0.5203818238976052,0.11041113987517462,0.7801856171154882,0.7182946585387091,0.6597460312668607,2510,4808,164.3349032373818,12424,24844,1150.499707338417,2638.5981831960835,9107,18210,1145.7406704437785,2635.5839203105343
50034R,tpm,0.212,0.0014447768771518816,0.5136952772194359,0.004178355518333394,0.0009347741006059886,0.0003736554911105285,0.004072450394838886,0.13617298731590968,0.008634946529902026,0.002352354956172946,0.0007544112173189267,0.00032386010332685557,0.0012321704183821806,0.02725486600165282,0.006125523608665828,0.002974281449539799,0.5015976640800458,0.5194714140358444,0.11082698780980474,0.7717592246620675,0.7064315190725293,0.6573505039474092,5593,10866,165.52178175321444,12424,24844,1150.499707338417,2638.5981831960835,15687,31370,1145.9859430588172,2635.825552664396
50034R,tpm,0.15,0.0009096677824737851,0.5145837166665943,0.0029254397288557277,0.0006319034162423374,0.000258824517560686,0.0028563780701631107,0.12946087488113905,0.005348506846380882,0.0015915310842752697,0.0004604517751947432,0.00019562668690926242,0.0007845251029704424,0.020103322311349796,0.0038768497396432754,0.001795791718526461,0.5021934289775324,0.5195438987188447,0.11224153130723881,0.780963819174521,0.7161267298103408,0.660517179084725,9886,19344,166.2823499499279,12424,24844,1150.499707338417,2638.5981831960835,25125,50246,1146.1299111770047,2635.9670515135026
50034R,tpm,0.106,0.0005667324951447927,0.5156255070981957,,,,,,,,0.00026381985459677636,0.00010207990601736036,0.0005015823016949245,0.009321715086314396,0.002455643497235739,0.001064576248721841,0.5035167630428603,0.5203331268630874,0.11108795121484426,0.7778254346399153,0.7131259337074233,0.6612069463743666,22173,43722,166.61893552304826,12424,24844,1150.499707338417,2638.5981831960835,49222,98440,1146.2212798648584,2636.0315847459897
50034R,mc1,0.6,0.008935551842165714,0.49789271813919733,0.021360779534205995,0.006189692491745295,0.002810638685404215,0.020444329511299354,0.41763225476321486,0.10469015519085341,0.01272005024114904,0.0052532723325700035,0.0027988713942248672,0.007228223607767374,0.08317414893021323,0.03666200346251994,0.0191781099962054,0.48483607033139414,0.49551299848305336,0.11327463829847173,0.745591435743699,0.700391046675421,0.6540306304760184,579,1056,133.86680404745863,27174,54344,2471.4904670069564,7316.215979063303,9669,19334,2463.795371173309,7308.20162331326
