sub,bone,iters,rmsd,d_mean,d_median,d_std,d_max,d_99,d_95,smooth_points,smooth_cells,smooth_A,smooth_V,remesh_points,remesh_cells,remesh_A,remesh_V
50014R,mc1,20,0.0014309003303723709,0.0007758948884692709,0.0003477982531725967,0.0012022740442623793,0.019167923844443456,0.005992059849518473,0.0029950410432315468,20912,41820,1952.9801531089704,4874.86531761295,16493,32982,1949.7429267513694,4869.0901383964065
50014R,mc1,40,0.001533520785620921,0.0008318685507675382,0.00037380421898330435,0.0012882859597835113,0.01855104048509526,0.006441381622428734,0.0032477157032172314,20912,41820,1952.9801531089704,4874.86531761295,16482,32960,1949.6626597219372,4868.9944028583495
50014R,mc1,80,0.0016235321709533973,0.0008908002294618761,0.00040206846633878893,0.001357325186280473,0.018119733744970872,0.006702153595274999,0.003526658156202863,20912,41820,1952.9801531089704,4874.86531761295,16483,32962,1949.6379876114183,4868.957265612077
50019R,tpm,1,0.0012069050050294659,0.0006034268350486945,0.0002222189106777939,0.0010452252130083216,0.021077252579759603,0.005025294663724884,0.002467745809196567,9110,18216,844.6216440076025,1776.7828043158054,12751,25498,841.9942977613778,1774.3890676738704
50019R,tpm,5,0.0013866208911625783,0.0007234217820219332,0.0002933263773292182,0.0011829532624346212,0.020192943317864552,0.005763968269216777,0.0028969828396006323,9110,18216,844.6216440076025,1776.7828043158054,12380,24756,841.8711999729094,1774.3868567560626
50019R,tpm,10,0.0014877712989158464,0.0007876932291417143,0.0003365922182983396,0.0012621421531040168,0.022001603941263253,0.00629432370568661,0.003083623448262961,9110,18216,844.6216440076025,1776.7828043158054,12349,24694,841.8250232034904,1774.377215919118
50019R,tpm,20,0.0015607612344756586,0.0008523146731888959,0.0003859134972856824,0.0013074919995582715,0.018632368390878385,0.006554894433652827,0.003236785409119656,9110,18216,844.6216440076025,1776.7828043158054,12337,24670,841.7599172379504,1774.335759477943
50019R,tpm,40,0.0016610921422854957,0.0009130682041791001,0.000420576804282512,0.001387635960790787,0.02070356281867858,0.006857069361319524,0.0034065226209996544,9110,18216,844.6216440076025,1776.7828043158054,12329,24654,841.7054701923647,1774.282940706837
50019R,tpm,80,0.0018339571376842052,0.0010237553467239966,0.0004864037701273979,0.0015216188001325667,0.025245548386529426,0.007437695018977365,0.003838089252894219,9110,18216,844.6216440076025,1776.7828043158054,12327,24650,841.6727310567749,1774.319997801853
50019R,mc1,1,0.0011078006317963138,0.0005701799523202394,0.0002274770929154156,0.0009497984321846406,0.015706784057409967,0.004710164545954615,0.0023133695051015756,21724,43444,2087.657855976189,5367.54064927729,16889,33774,2084.1372976099115,5361.6049495337065
50019R,mc1,5,0.001298880577317462,0.0006859043188563167,0.00029157869749983384,0.0011030077150712934,0.017060920188245152,0.005629415573913271,0.002751664161462127,21724,43444,2087.657855976189,5367.54064927729,16291,32578,2083.8592665247993,5361.452457766233
50019R,mc1,10,0.0013382190651416166,0.000723191258895597,0.0003214232117709804,0.0011259772064147232,0.014746941073852158,0.005603846958364667,0.0028456898196090766,21724,43444,2087.657855976189,5367.54064927729,16265,32526,2083.7677489670127,5361.385447356348
50019R,mc1,20,0.0014523549911595452,0.0007867905412511271,0.00035134282542753707,0.0012207766644820013,0.019419897461651126,0.006105626137571793,0.0031081332369124626,21724,43444,2087.657855976189,5367.54064927729,16249,32494,2083.634534231568,5361.290795938395
50019R,mc1,40,0.0014948141568476706,0.0008164186622256988,0.00037257388960056206,0.0012521700888784289,0.016950013604409033,0.006364601924899945,0.003161084959665366,21724,43444,2087.657855976189,5367.54064927729,16231,32458,2083.551918975785,5361.178174725805
50019R,mc1,80,0.0015947925205726525,0.0008716993087030115,0.0003967024853279727,0.001335478752688026,0.01500635503056227,0.006838801188179744,0.0033839401607071683,21724,43444,2087.657855976189,5367.54064927729,16225,32446,2083.5154431754954,5361.0897132128275
50053R,tpm,1,0.0011981236237793924,0.0006544399229706984,0.000309610501942948,0.001003597830348576,0.02174883106339685,0.004961484117761335,0.0024639124792348536,11826,23648,1099.6103640024553,2482.5510713014555,16544,33084,1096.146723457755,2479.664871398895
50053R,tpm,5,0.0014019988432432099,0.0007665978451517597,0.00035612515572688245,0.0011738519924862662,0.021015393095238824,0.005732537882285273,0.0028663430117254365,11826,23648,1099.6103640024553,2482.5510713014555,16072,32140,1095.9231759468355,2479.57097865017
50053R,tpm,10,0.0014910898962632107,0.000820157187331828,0.00038377102936842385,0.0012452675482827686,0.02841085330995894,0.0060518051844819665,0.003057127092894147,11826,23648,1099.6103640024553,2482.5510713014555,16048,32092,1095.8264794696697,2479.519189159367
50053R,tpm,20,0.0015604136028749896,0.0008808587558232604,0.000419129503307694,0.0012880133789393664,0.021812253663692174,0.00629858182983955,0.003289072469072177,11826,23648,1099.6103640024553,2482.5510713014555,16033,32062,1095.6817068847522,2479.4265020924267
50053R,tpm,40,0.0016539817736750434,0.0009367231896199545,0.00044541923602982206,0.001363160068985833,0.03001606571802229,0.006580890944932389,0.003517997854870789,11826,23648,1099.6103640024553,2482.5510713014555,16020,32036,1095.602271871277,2479.3925758720634
50053R,tpm,80,0.001785611300821276,0.0010045787813900606,0.0004844638902360924,0.001476221253607165,0.03263324476663883,0.0071620257444153885,0.0037225900663486913,11826,23648,1099.6103640024553,2482.5510713014555,16013,32022,1095.6360852515577,2479.505809993619
50053R,mc1,1,0.0012250741433603165,0.0006135893704519854,0.00027718687478665323,0.0010603370884762777,0.030639262767315722,0.005273920589521228,0.0023322292702614472,27074,54144,2462.7388246345927,6759.565639348036,20763,41522,2457.911961157265,6753.195583935513
50053R,mc1,5,0.001412705716983837,0.0007299566623232722,0.0003359829510630175,0.0012095043257172278,0.025775013306033275,0.00596778136447389,0.0027797108632157314,27074,54144,2462.7388246345927,6759.565639348036,20147,40290,2457.6628152697476,6753.200858140199
50053R,mc1,10,0.0015007432505430862,0.0007720285620728888,0.0003501282812253877,0.001286935197822445,0.0399106670049125,0.006442003774843037,0.0029271833401261936,27074,54144,2462.7388246345927,6759.565639348036,20119,40234,2457.57295836656,6753.142892584431
50053R,mc1,20,0.0015036846696117243,0.0008050703007315514,0.0003755062587043771,0.0012700115733745617,0.022786058100613467,0.006388770939540093,0.0030488052015340762,27074,54144,2462.7388246345927,6759.565639348036,20100,40196,2457.4712077516097,6753.00290133663
50053R,mc1,40,0.001570828153919976,0.0008428630473962482,0.000394879519945762,0.0013255500641173646,0.02542627213056287,0.0066578517903451186,0.0031443020746936725,27074,54144,2462.7388246345927,6759.565639348036,20077,40150,2457.3780505389313,6752.865046600206
50053R,mc1,80,0.0016975239130335958,0.0008946609541677235,0.0004154280592204893,0.0014426258047077177,0.027508093466852027,0.007087709696452941,0.0033553604321690652,27074,54144,2462.7388246345927,6759.565639348036,20066,40128,2457.2982854885295,6752.838333520176
50016L,tpm,1,0.0010867368660150956,0.0005730664324438697,0.0002752520352319012,0.0009233590200796047,0.021097026160147053,0.004576561553062125,0.0021369264869917103,11488,22972,1056.5369613410044,2354.220293785914,15585,31166,1053.2670035064107,2351.637238271178
50016L,tpm,5,0.001260505036961866,0.0006704402127172313,0.0003136577328630505,0.0010674187881885484,0.02162795943449594,0.005212044078805405,0.0025529453971500668,11488,22972,1056.5369613410044,2354.220293785914,15146,30288,1052.9035794934068,2351.480811506818
50016L,tpm,10,0.0013386937965984846,0.0007197503727791867,0.00033877221198525085,0.0011287428768038746,0.026813204789037558,0.005404472594979527,0.0027049105693782017,11488,22972,1056.5369613410044,2354.220293785914,15116,30228,1052.7826557281023,2351.411279886557
50016L,tpm,20,0.0014295496827012662,0.0007752928974721383,0.00036775480887488925,0.0012010550438845621,0.02224521509378145,0.005938284652397276,0.00290737914833341,11488,22972,1056.5369613410044,2354.220293785914,15100,30196,1052.6281825854674,2351.303765816825
50016L,tpm,40,0.0015007766398035594,0.0008187695444567083,0.00038622773591766226,0.0012577547279379305,0.02080597629370166,0.00628261941228313,0.00309058286405727,11488,22972,1056.5369613410044,2354.220293785914,15097,30190,1052.5164012637565,2351.21110965812
50016L,tpm,80,0.0015887237732483733,0.0008860953456049974,0.0004232579063385122,0.0013186653351710239,0.02282072834576488,0.006540753414256746,0.0033300992330309144,11488,22972,1056.5369613410044,2354.220293785914,15093,30182,1052.5201262333746,2351.2962028830693
50016L,mc1,1,0.0012752988605467756,0.0006305574098501812,0.00027102918742211575,0.001108505541977547,0.026506356822608074,0.005258642829215697,0.0024777138638921873,24540,49076,2314.5494208975383,6190.835296774738,19884,39764,2310.228853635897,6184.539867245948
50016L,mc1,5,0.0014614832136775689,0.0007369167778115647,0.00031686178765355033,0.0012620962112458525,0.040674944335102575,0.006110856680503058,0.002839295374102399,24540,49076,2314.5494208975383,6190.835296774738,19292,38580,2309.92581971841,6184.483408663637
50016L,mc1,10,0.00153556798442527,0.0007976580450814543,0.00034278074826413625,0.0013121397326156688,0.02108881376368159,0.006652908343260005,0.0031422752131044286,24540,49076,2314.5494208975383,6190.835296774738,19261,38518,2309.8399002886044,6184.387671604076
50016L,mc1,20,0.0016510287153120393,0.000864764504765634,0.00037497535832962676,0.001406441669633821,0.02257385611970712,0.0069316474826276574,0.0034006912385699524,24540,49076,2314.5494208975383,6190.835296774738,19232,38460,2309.7517881397416,6184.292201022046
50016L,mc1,40,0.0017443975685890343,0.0009168858924646699,0.0003918640082810285,0.0014839956662667853,0.02434172081420436,0.0074293395255536215,0.0035743606893579964,24540,49076,2314.5494208975383,6190.835296774738,19222,38440,2309.6578873902827,6184.187991467046
50016L,mc1,80,0.0018755688780490744,0.0009928735588279583,0.00043182066380162214,0.0015912135973798639,0.029529575330242717,0.007988315609917062,0.0038952989335705296,24540,49076,2314.5494208975383,6190.835296774738,19220,38436,2309.6058289932525,6184.183620229389
50024R,tpm,1,0.0011922416390441203,0.0005639744005713429,0.00018255345570936828,0.0010504156326763252,0.01805333579349987,0.005186602065182386,0.0024436921692466283,10076,20148,934.271346949834,1981.9552233608697,13582,27160,930.9888165565035,1979.2719818671176
50024R,tpm,5,0.0013276682611516588,0.0006669961735995172,0.000252437380660474,0.0011479630290532324,0.018374132958125785,0.005756746267068835,0.002827171137008405,10076,20148,934.271346949834,1981.9552233608697,13212,26420,930.7085671875966,1979.1358604540237
50024R,tpm,10,0.0014285029778408175,0.0007322528953112596,0.00029148687483817806,0.0012265506328759366,0.01695364450302105,0.006129541620316019,0.0030088438284062422,10076,20148,934.271346949834,1981.9552233608697,13175,26346,930.6116714068778,1979.068336272607
50024R,tpm,20,0.0015272013468195984,0.0007971226442394975,0.0003359202545957479,0.0013026662825790134,0.019919469393539092,0.006580125863268665,0.00321852069790093,10076,20148,934.271346949834,1981.9552233608697,13160,26316,930.5357699052641,1979.0358073389664
50024R,tpm,40,0.0016426063259248266,0.0008637367454604414,0.00037623716319968534,0.001397180867500576,0.02001011325632714,0.006934771206963272,0.0034281021925820394,10076,20148,934.271346949834,1981.9552233608697,13151,26298,930.5184283075857,1979.0535167303713
50024R,tpm,80,0.0017686686473345446,0.000947980698064459,0.0004322389214359816,0.0014931581899321415,0.0202035653164684,0.007564402315167706,0.0037411818254080016,10076,20148,934.271346949834,1981.9552233608697,13144,26284,930.5016610992221,1979.140464912306
50024R,mc1,1,0.001163606401947666,0.0005769478882198761,0.0002109513402617333,0.001010500367606177,0.01794252325371846,0.004907089128830993,0.0024221130644107524,21634,43264,2018.164920435911,5002.923502632378,17185,34366,2014.372283927618,4997.1897516075705
50024R,mc1,5,0.0013266761338967233,0.0006639719368358708,0.0002636816311154368,0.0011485690363863981,0.02110918790919826,0.005787977806410157,0.0026759782268413455,21634,43264,2018.164920435911,5002.923502632378,16632,33260,2014.2291998853113,4997.072471548265
50024R,mc1,10,0.0014006708004017437,0.0007091359656921151,0.00028932000178142454,0.0012078927407928122,0.018600457607301,0.00613046607265942,0.002845685773699592,21634,43264,2018.164920435911,5002.923502632378,16609,33214,2014.144124934702,4996.982410433952
50024R,mc1,20,0.0015060836109087761,0.0007682515246642246,0.00031059460295117627,0.001295406282947212,0.022588095561115434,0.006486671730351906,0.0031040448681719907,21634,43264,2018.164920435911,5002.923502632378,16587,33170,2014.044668334746,4996.848054906428
50024R,mc1,40,0.0016083437952529196,0.0008225529823297599,0.00033720359292137574,0.001382091297631594,0.020656702185188273,0.007130934905708871,0.0032948804464494556,21634,43264,2018.164920435911,5002.923502632378,16569,33134,2013.962170409115,4996.71611901714
50024R,mc1,80,0.0017388834571544734,0.0009020194810387803,0.00036815753770838523,0.001486632615474322,0.01937370775894548,0.007520873556774654,0.003621178003389563,21634,43264,2018.164920435911,5002.923502632378,16566,33128,2013.9123125505862,4996.633658614467
50007L,tpm,1,0.0010189291193113386,0.000554041456968497,0.000267469182776047,0.0008551342667328945,0.012081976877512352,0.004255863260790234,0.002085257875859221,9608,19212,881.9028302988231,1860.2961907653064,12347,24690,878.8461267048092,1857.7967321500032
50007L,tpm,5,0.0012153641075987025,0.0006745025039541037,0.00032453274897380034,0.0010110174509862996,0.015019005086201206,0.004917199250353625,0.0024746666501577297,9608,19212,881.9028302988231,1860.2961907653064,11978,23952,878.6306181644911,1857.7215251321938
50007L,tpm,10,0.0013087421219713617,0.0007369223333856222,0.000358956510224798,0.0010815504687159043,0.017311508009598058,0.005351734783169131,0.002742352140460781,9608,19212,881.9028302988231,1860.2961907653064,11938,23872,878.567774895112,1857.6587896672308
50007L,tpm,20,0.0013584650463628646,0.0007775756181285852,0.0003800469614324727,0.0011139135694844592,0.021050530066499932,0.005608874861895611,0.0028917929497824864,9608,19212,881.9028302988231,1860.2961907653064,11923,23842,878.4736917562474,1857.5831955628057
50007L,tpm,40,0.0014553504355340901,0.0008287317065214776,0.00041094097426525446,0.0011963480466884485,0.021478639150978765,0.006007447291236745,0.0030997331484243435,9608,19212,881.9028302988231,1860.2961907653064,11912,23820,878.3773973273323,1857.499612388014
50007L,tpm,80,0.0015840173938075565,0.000912253760791998,0.0004551708062882652,0.0012949533504361228,0.018693474843674056,0.006498133276529652,0.0033633877944953543,9608,19212,881.9028302988231,1860.2961907653064,11926,23848,878.3600150367259,1857.5260728038
50007L,mc1,1,0.0010529661967634027,0.0005573432197857805,0.0002655014065205837,0.0008933679795499747,0.015905671880315653,0.004497562758706184,0.0021130217353023464,20540,41076,1956.5569108496402,5003.273026338613,15933,31862,1953.8032784432796,4997.747001328395
50007L,mc1,5,0.0012066246990686097,0.0006555749490108255,0.0003150086842589065,0.0010129978532217461,0.01761088032857907,0.005095049693507242,0.002433301922098248,20540,41076,1956.5569108496402,5003.273026338613,15387,30770,1953.6350972056175,4997.627337264075
50007L,mc1,10,0.0013058756006919347,0.0007156182874007883,0.0003441425441657902,0.0010923376543999956,0.014554630776409241,0.005572585150128654,0.0026917961798267904,20540,41076,1956.5569108496402,5003.273026338613,15354,30704,1953.5763932008986,4997.543917281652
50007L,mc1,20,0.0013833219238496156,0.00077757904408128,0.00038580377896126256,0.0011440936916217329,0.016053386758978806,0.005875218904867805,0.002872616017635426,20540,41076,1956.5569108496402,5003.273026338613,15339,30674,1953.4824731577542,4997.3970355450465
50007L,mc1,40,0.0015023153107181512,0.0008426769897668842,0.0004159811840308312,0.0012437229529664545,0.01555751378365201,0.006353073367401407,0.0031019352422467865,20540,41076,1956.5569108496402,5003.273026338613,15326,30648,1953.3977752080966,4997.280772289252
50007L,mc1,80,0.001567026056017685,0.0009008114155800492,0.0004543460543059918,0.001282228315784287,0.016952830027687146,0.006447367053895826,0.00332701874004058,20540,41076,1956.5569108496402,5003.273026338613,15329,30654,1953.3731074551304,4997.284561194682
50001R,tpm,1,0.0010975013997078353,0.000554327761967152,0.00024936344747970585,0.000947222283665849,0.01940018582637491,0.004710372362257348,0.002161785205736026,12106,24208,1116.211855810986,2668.4819568338403,15318,30632,1113.1397105119609,2665.417653201932
50001R,tpm,5,0.0012323917478849597,0.0006479085301833278,0.0002895189676784477,0.001048333895650916,0.021676012297082194,0.00527353918789942,0.002534914410597584,12106,24208,1116.211855810986,2668.4819568338403,14879,29754,1112.9822689865287,2665.3541337541133
50001R,tpm,10,0.0012872944004512867,0.0006829758583498787,0.00030895426322226057,0.001091178651891836,0.020711708151638905,0.005391099229503601,0.002658042408641488,12106,24208,1116.211855810986,2668.4819568338403,14848,29692,1112.9141925197705,2665.2983999861813
50001R,tpm,20,0.0013717185564691833,0.000746133045172185,0.0003475456048235772,0.0011510418224651884,0.01667725588479525,0.005941443904913251,0.002813385426159247,12106,24208,1116.211855810986,2668.4819568338403,14825,29646,1112.8035677558867,2665.1934011123444
50001R,tpm,40,0.0014429765290411736,0.0008067336317731424,0.0003811436067078731,0.0011963954658597753,0.021918485015630384,0.006042121329653461,0.0030666591228983202,12106,24208,1116.211855810986,2668.4819568338403,14811,29618,1112.6959392544695,2665.1124209217414
50001R,tpm,80,0.0016106785155598619,0.0008931926052535332,0.00041404716011027667,0.0013403328879075251,0.020246529389787823,0.006662928389754122,0.0034300772604676294,12106,24208,1116.211855810986,2668.4819568338403,14810,29616,1112.727829825556,2665.2150929692316
50001R,mc1,1,0.0012088672003818877,0.0006078055116033875,0.00026712424026588345,0.0010449556776359883,0.021979579483625746,0.005203438041188578,0.0024044252265456945,24888,49772,2374.4100008229634,6778.698113385444,19677,39350,2371.024757449819,6772.603685844052
50001R,mc1,5,0.0013981344196747707,0.0007131183478107601,0.0003100688547198412,0.0012025980531727796,0.02527375409965758,0.006170988447110575,0.0027867886534278675,24888,49772,2374.4100008229634,6778.698113385444,18974,37944,2370.81754629659,6772.521461070621
50001R,mc1,10,0.0014491325642266846,0.0007561558008537433,0.0003311900376673086,0.0012362093647669233,0.024421898377799157,0.006135896441675997,0.0029581005441935786,24888,49772,2374.4100008229634,6778.698113385444,18929,37854,2370.750525610081,6772.466987474147
50001R,mc1,20,0.00154576568733263,0.0008016841745892352,0.0003538262423705996,0.0013216255310594203,0.02360478692521289,0.0066551604614597725,0.0031410506912073898,24888,49772,2374.4100008229634,6778.698113385444,18906,37808,2370.6699711147735,6772.3791337723615
50001R,mc1,40,0.001626662329241048,0.000856504649603672,0.00038298470648879743,0.0013829064026821202,0.021350867683035898,0.007168777606191202,0.003350577449968511,24888,49772,2374.4100008229634,6778.698113385444,18889,37774,2370.6049906719572,6772.293359550854
50001R,mc1,80,0.0017414742558382686,0.0009118387047846984,0.0004014822229363821,0.0014836720527812116,0.02229202217315141,0.007577924023302252,0.003602009186860141,24888,49772,2374.4100008229634,6778.698113385444,18882,37760,2370.566726543355,6772.239098790322
14819R,tpm,1,0.0010924221099675056,0.0005924820975134473,0.00029070958033419704,0.0009177968350740392,0.02258912744445798,0.004482737772823982,0.0021791110725181296,6784,13564,930.6500761707111,1992.9078765719066,13111,26218,928.3717572864596,1990.6775755969704
14819R,tpm,5,0.0012536084888919946,0.0006996149249300785,0.00033319100527523125,0.001040227475236619,0.01888365041671631,0.0050642104082121225,0.0025811856565465634,6784,13564,930.6500761707111,1992.9078765719066,12852,25700,928.0771842169748,1990.4547798584806
14819R,tpm,10,0.001340327617403335,0.0007484025092638021,0.00035729825873229756,0.0011119225719903997,0.02125517530976985,0.005325484430079817,0.00269669781240625,6784,13564,930.6500761707111,1992.9078765719066,12829,25654,927.97062066905,1990.3683027907307
14819R,tpm,20,0.0014203866890607475,0.0008074776888133364,0.0003887173016082679,0.0011685367467605052,0.01801335940835514,0.005676866197621627,0.002922161453052649,6784,13564,930.6500761707111,1992.9078765719066,12819,25634,927.8596590371872,1990.274836333426
14819R,tpm,40,0.001506837103264855,0.0008800920837678088,0.00042254039204913567,0.0012231091447065775,0.022353444712239292,0.00592373995224742,0.0032372964800277304,6784,13564,930.6500761707111,1992.9078765719066,12812,25620,927.7710156327577,1990.1893501525437
14819R,tpm,80,0.0016385868005235897,0.0009443437546977041,0.0004494188496835914,0.0013390972988597866,0.02331325545181288,0.006422531786881292,0.0035250971107645135,6784,13564,930.6500761707111,1992.9078765719066,12814,25624,927.7995629410898,1990.2372816436725
14819R,mc1,1,0.0010980025700628722,0.0005901184375109638,0.00027745532233121675,0.0009259426945412396,0.021119776433503833,0.004566895679523198,0.0022588019049105904,16368,32732,2163.0892935925317,5539.859187623621,18623,37242,2159.697337829809,5534.903746483406
14819R,mc1,5,0.001246473730910557,0.0006803587707635314,0.0003182676146573661,0.0010444178784831386,0.020983307486170187,0.005242072155191836,0.0025824777257111163,16368,32732,2163.0892935925317,5539.859187623621,18203,36402,2159.3402899806338,5534.481877366995
14819R,mc1,10,0.0013219302048067445,0.0007341926368807307,0.00034524583744952725,0.001099300067465895,0.01632425381309555,0.00558087330074933,0.002760572515605319,16368,32732,2163.0892935925317,5539.859187623621,18177,36350,2159.217481885052,5534.272963764249
14819R,mc1,20,0.0014229916072496097,0.0007956405902331638,0.0003721631434866835,0.0011797716581933347,0.018045871883118472,0.005914598874432746,0.002985819419618321,16368,32732,2163.0892935925317,5539.859187623621,18153,36302,2159.073308817582,5534.036409353933
14819R,mc1,40,0.0015230813889965896,0.0008611734050548154,0.0003974494160812108,0.0012562473020604167,0.01846498484970738,0.006164564315898558,0.003258421798435374,16368,32732,2163.0892935925317,5539.859187623621,18137,36270,2158.912729784883,5533.791435309687
14819R,mc1,80,0.0016648721017231915,0.0009522145351519164,0.0004393202527222059,0.0013656817323745736,0.018568851493465176,0.006787747338873461,0.0036321368210940623,16368,32732,2163.0892935925317,5539.859187623621,18137,36270,2158.831749798873,5533.645239999182
15283R,tpm,1,0.0010909182117715178,0.0006118619998874243,0.0002904155192233046,0.0009031763049751295,0.01296362002338656,0.0044931274253668385,0.0023227075906249346,5366,10728,1008.3734391878536,2334.9464868899736,14541,29078,1006.4719030931492,2333.372636210728
15283R,tpm,5,0.0013302797091799294,0.0007498854742597272,0.00034071832909605217,0.0010987792681654042,0.014045583042727775,0.005474336480007688,0.002858409551912355,5366,10728,1008.3734391878536,2334.9464868899736,14261,28518,1006.0192349707761,2332.940596556641
15283R,tpm,10,0.0014400199598312811,0.0008255654576435625,0.0003768275999895361,0.0011798725184774242,0.013434182259845762,0.005874563614840328,0.003153490178033459,5366,10728,1008.3734391878536,2334.9464868899736,14230,28456,1005.823065929852,2332.7008681145194
15283R,tpm,20,0.001559839145758281,0.0008989471381945853,0.0004109016823082938,0.0012747518203053052,0.017432286034666754,0.006104331319999143,0.003393642003460065,5366,10728,1008.3734391878536,2334.9464868899736,14215,28426,1005.5690953179912,2332.4140750313823
15283R,tpm,40,0.0016558391993797396,0.0009583177800324662,0.0004319617368906301,0.0013503445807186336,0.01666381002868814,0.006684668006271434,0.003635200516029138,5366,10728,1008.3734391878536,2334.9464868899736,14215,28426,1005.3238170590694,2332.188979084565
15283R,tpm,80,0.0017386626353231808,0.0010017192021667281,0.00045649435978077944,0.0014210933816886915,0.016325465693860442,0.006881358993314637,0.0037677878795293516,5366,10728,1008.3734391878536,2334.9464868899736,14215,28426,1005.2946676926097,2332.1624015441303
15283R,mc1,1,0.0011566623337881303,0.000597545145414827,0.0002723676530959968,0.000990357285829401,0.01682659484540217,0.00507282163398585,0.002304558106564183,12480,24956,2313.5779568918124,6468.402165067047,19408,38812,2311.3816901488017,6464.694523521665
15283R,mc1,5,0.0013925325016102546,0.0007323743310323719,0.00032191144363460136,0.001184387861845012,0.01797306871297164,0.006062620734017491,0.002851914084462188,12480,24956,2313.5779568918124,6468.402165067047,18987,37970,2310.9378232071695,6463.9240564561505
15283R,mc1,10,0.0015469187128061862,0.0008051867825185381,0.0003518615816289533,0.001320845089057529,0.01829697786689445,0.006735113134100419,0.003088102448853529,12480,24956,2313.5779568918124,6468.402165067047,18958,37912,2310.7284254221154,6463.48151605616
15283R,mc1,20,0.0016391139882008705,0.0008545198638438574,0.00036256162429041555,0.001398746034350782,0.024171890425342877,0.007004481781179743,0.0033875717316717777,12480,24956,2313.5779568918124,6468.402165067047,18926,37848,2310.493344795325,6463.00523985975
15283R,mc1,40,0.001738619995994017,0.0009119973695239171,0.00038155493122558025,0.0014802230536144515,0.023334307491225035,0.007385236082582088,0.0036583662639845904,12480,24956,2313.5779568918124,6468.402165067047,18910,37816,2310.2977915639253,6462.6074581493
15283R,mc1,80,0.0018671539938039732,0.0009890587098645913,0.00040956618576728945,0.0015836751260972432,0.020711299419751007,0.007986688340541576,0.003979977326277466,12480,24956,2313.5779568918124,6468.402165067047,18916,37828,2310.1928888986204,6462.338328205942
